#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9,gap10,gap11,gap12,gap13,gap14,gap15
-1,5,10,2,2,2,1,1,1,12193,,40360,12313,1254,1.83333,995,1520,0,1,5,113771,187843,,360,1019,18070.2,90207,7175,326,5806,21659,13336,26462,195,13521,14098,12552,2139,1161,21152,10794
-1,8,7,1,2,0,3,1,1,1012,,10227,6489,10,0.888889,1156,1418,1,4,5,15044,34785,27,238,,14963.7,10,3031,17584,104689,5915,2701,10,303,6145,64929,7930,668,25,6640,23306
-1,14,1,1.21429,0,0,0,0,1,6,,2071,23,17,0.133333,2339,870,2,2,12,2705,3119,23,,,,40,86,1055,294,5698,8838,5371,92,86,5572,211,1404,6,2931,8432
-1,15,0,2.26667,,1,,1,,,,7601,,26,0.0625,0,1028,,5,15,12870,7732,,,,,5,106,46030,4196,3246,4238,32,12281,662,108,12502,142,124,195,2469
-1,11,4,2.18182,1,2,2,3,1,121827,,17762,277,2378,0.416667,1049,1845,1,1,11,39182,7503,,163,618,,10,466743,928,76200,23219,60388,591,24210,55997,42308,73524,158176,103,53185,15457
-1,11,4,2.54545,1,1,1,2,1,1159,,32549,108,26290,0.416667,410,905,0,1,9,76483,54816,,107.5,,,96024,165886,127593,3200,31598,3357,8239,16044,17355,14098,1068,3635,2099,465817,276375
-1,7,8,1.85714,4,1,8,2,1,18,,37860,3773,49899,1.125,711,684,1,1,7,47567,42938,11,144,1235,6255.5,0,165,110,10,10,4005,372,37,12,7,17,3,272,43,924
-1,10,5,2.1,1,1,0,1,1,15046,,19855,259,44715,0.545455,691,744,1,1,10,42606,41362,9.5,145,987,,10126,2139,680,3552,-4963,11528,76256,41909,8642,5724,3973,398,2202,4740,11255
-1,0,15,,2,,6,,2,69,,,1777,,16,442,0,0,,0,,,3.66667,208.4,892,7345,23,39,3849,350,28,110,1020,22,46,97,185,49,26,993,331
-1,13,2,2.92308,2,4,2,2,1,16,,24277,984,23,0.214286,142,395,2,1,13,41897,24028,,,984,,0,2,145888,730,3412,37846,30,7162,8657,92,2787,5113,1085,2435,5596
-1,6,9,2.33333,1,1,1,1,1,34951,,29184,2815,308,1.42857,358,908,1,1,6,63269,14341,6,164.5,1026,5737.25,16032,17955,53356,13105,197922,8701,59570,202758,100,12308,34,22555,54303,248566,14532
-1,10,5,0.7,0,1,1,0,1,99346,,6205,3690,345,0.545455,213,774,1,1,6,6727,6755,15.5,,637.5,17145,4,509956,194656,51824,34276,4682,8203,10159,303,2606,14,21,4356,33,1283
-1,1,14,3,1,5,2,0,1,18025,,74989,6023,11,7.5,366,497,1,2,1,223117,1711,,320.667,659,11555.8,7,7,22,29,50,7855,6,1167,11,989,162,2,2524,26261,94642
-1,4,11,1.5,1,2,1,1,2,10,,4961,371,71,2.4,400,723,1,2,3,6975,3568,25.5,161.333,1021.33,,13,38804,167,5390,54,17223,8834,21640,103707,90689,76203,1578,28540,1568,2948
-1,0,15,,0,,1,,1,270,,,513,,16,693,0,1,,0,,,17,99.5,809.333,2534,0,11450,221,13,19,527,410,349,20,48,200,1157,68,136,1025
-1,0,15,,1,,2,,1,6,,,852,,16,464,0,2,,0,,,16.75,142,1150,4052.5,670537,6,154,7,11,26,12,40,1784,4053,25,171,242,44,489
-1,0,15,,2,,2,,2,22772,,,3705,,16,506,0,1,,0,,,,414.5,781.667,5411.11,32,7,529,2831,24,19,18,2927,3790,622,18,1712,3455,3973,1424
-1,10,5,2.4,1,1,1,1,2,115474,,4607,2127,14952,0.545455,658,520,0,1,10,10667,14479,31,109,,10276,0,28,32119,47856,1506,1321,1762,2335,4576,3392,10707,1462,154,4993,25368
-1,14,1,1.42857,0,0,0,1,1,971647,,4158,2568,23,0.133333,464,1154,1,1,14,4836,4273,,,,2568,9,1000,1685,1154,8697,377,791,2185,1177,90,2397,2213,1449,690,342
-1,0,15,,3,,3,,2,50151,,,1961,,16,826,0,1,,0,,,,138,981.857,4059.8,350112,81884,100989,6886,11634,238,11311,35696,1612,40493,14241,2931,63,10186,5909
-1,15,0,1.46667,,0,,1,,,,6511,,59,0.0625,0,497,,1,14,9276,10707,,,,,20,393622,38947,885,3470,2210,14662,347,2243,10483,17069,2877,8871,7212,1163
-1,4,11,2.75,0,1,1,0,1,1846,,16725,1295,2919,2.4,288,466,1,1,4,45242,5800,13,100,994,2290,6,21,5019,12195,70564,2978,650,1361,5237,6393,883,49,74,1254,2952
-1,15,0,1.4,,0,,1,,,,6161,,3947,0.0625,0,209,,0,15,10924,11394,,,,,6,63,1124,145,8398,267,1228,1525,117,2631,8618,9082,2429,7511,8617
-1,9,6,3.44444,0,1,0,1,1,36917,,44732,43,12,0.7,1483,1422,1,1,9,114257,7557,43,,,,0,1443,208,38697,16143,44,6819,12966,48724,60,4105,41653,10,17399,66562
-1,13,2,2.46154,0,0,0,1,1,297,,29652,74,13,0.214286,206,3047,2,1,13,53642,34828,13,134,,,0,4163,96,2987,55,2733,58,82,1231,16,1574,75,1010,148702,24429
-1,9,6,3,2,7,2,16,1,105184,,25925,1616,14498,0.7,846,980,0,0,9,27666,27007,,354,1134,2969,40669,10,23436,15209,139,10491,1258,5500,38989,11499,6018,9806,15,5,11636
-1,4,11,5.5,2,13,1,19,2,86367,,23355,8060,1111,2.4,667,462,1,2,4,83636,24833,32,,1146,11182.4,322,14,1086,8639,30117,4705,6872,30380,750375,34424,4437,107969,122380,28886,44
-1,9,6,3.11111,2,7,2,7,1,713,,10328,6904,25,0.7,783,988,2,1,9,22732,12979,,376,1186,10985.3,1,31365,60321,178931,14140,73717,85060,31725,1257,8701,2534,111,23079,159,405
-1,1,14,10,1,4,2,0,2,12,,9350,1273,1,7.5,535,536,1,1,1,55309,2960,1,227.25,850.75,2701.6,4230,3623,27,1,10710,812545,2517,443,1418,8494,2591,13,251,39,231799
-1,1,14,1,0,1,0,0,1,326987,,922,565,52041,7.5,811,648,0,1,1,922,922,7.66667,171.5,725.5,3956,18364,34783,314,10940,43,15863,3063,9831,5964,161,152,1181,4154,276,295
-1,14,1,2.28571,0,2,0,4,1,344808,,25475,5744,80198,0.133333,139,303,0,1,14,44038,30209,,,,5744,8837,34,242,9543,12,1442,1882,2731,4054,63567,38732,38,80966,6805,24721
-1,5,10,3,1,4,1,4,2,1380,,48179,869,18,1.83333,460,2896,1,2,5,99844,65454,,140.75,819.75,2425,0,77671,1420,4116,54,1,9,36,1171,169,25,58,18525,27298,36116
-1,0,15,,2,,4,,2,13,,,2586,,16,235,0,1,,0,,,37,245.333,1236,6359,4,121,13,103,11,17,16,27,12,24,216,405,15,15,16
-1,6,9,1.83333,3,4,2,3,1,1768,,35935,1563,283,1.42857,700,3103,1,2,6,49095,46035,1,439,973.4,4380,104439,10007,6506,1406,716,1503,51833,3624,694,20310,30785,25996,3037,1260,18731
-1,2,13,1,2,1,1,0,1,49483,,20333,2426,66,4.66667,542,688,0,1,1,40627,,64,375.5,1275,5192.75,80485,19,20,23,11,9,51353,5,67906,26,4,2,6,499658,96335
-1,11,4,1.72727,1,1,1,2,1,145315,,5586,1112,57,0.416667,854,764,0,2,11,6810,4033,24,270,1022,3131,232264,22962,27904,9417,6222,126471,6,46283,14523,162,34820,716,271,1045,26
-1,0,15,,1,,1,,1,84,,,484,,16,1096,0,2,,0,,,10.4,255.167,712,2124.5,34516,9453,3249,12,47,10,174,17,15,26,6,12,3,5,3
-1,7,8,3.28571,1,3,2,3,1,270606,,30759,3026,470,1.125,784,1432,0,1,7,76907,61969,14,341,797,10953.5,259263,1210,193,63086,8616,8033,141379,20148,145896,207466,13044,234582,473847,311050,35858
-1,1,14,1,2,3,5,0,1,36152,,2668,2080,59,7.5,292,617,1,0,1,2668,2668,33,321.333,,5419.6,0,29,43,44,4,9,8,26,5,18,17,12,6,7,3
-1,3,12,1.66667,1,1,1,2,1,60,,5566,1839,9313,3.25,502,1275,1,4,3,9501,2913,35,,915,3837.2,73621,485,837,103,94,54,72,82,239,842,316,25,996,155,92
-1,0,15,,1,,1,,1,114388,,,3255,,16,381,0,1,,0,,,28.5,207,757.667,22956.5,9,244,2741,1188,407,16890,20,2982,16036,31744,13,10228,9573,7,10
-1,0,15,,4,,6,,3,8074,,,5585,,16,670,0,1,,0,,,50,,1321,6991.8,0,2198,7209,3035,1269,14229,11793,31,2427,55,12,12,39,26155,1098
-1,10,5,2.2,0,2,1,2,1,59,,26416,560,33,0.545455,281,1214,1,1,10,68567,30170,8,164,876.667,,91218,89409,7930,67871,100833,42289,211231,63,20190,86690,2511,4,15,66722,211491
-1,10,5,2.7,0,3,0,3,1,8356,,12320,156,665,0.545455,694,1480,0,1,10,25159,13718,13,192,,,1,142476,17280,5653,7919,10159,42956,27691,2861,66,2806,26582,645,5858,6958
-1,1,14,2,1,3,1,0,1,235,,3272,417,1205,7.5,220,250,1,2,1,4841,1702,28.2,193.667,499,2020.5,17,41,104,193,22,3009,1489,3548,10,21,5,631,119,706,111
-1,1,14,3,0,0,1,0,2,5403,,9202,167,9,7.5,538,1577,1,3,1,25902,25902,24.4,172,872.5,,115,170,9978,1319,362,47,700,45,3290,1487,31,2536,6049,1333,328
-1,0,15,,1,,1,,1,8,,,7036,,16,490,0,2,,0,,,13,274.5,1516,14622.9,1485,109,2617,154,2998,2882,4,19,1098,1557,151,74,1286,60,1525
-1,0,15,,0,,1,,1,104079,,,2944,,16,300,0,1,,0,,,10.6667,284.5,767.5,19239.5,0,4,11,7,3,10,3,3,197,3,5,34,9,13,1085
-1,1,14,12,34,16,118,0,3,11710,,8026,4103,3,7.5,554,760,1,1,1,25147,2247,26,,1066.4,6510.75,4287,2171,109,14809,28,1354,10244,56146,284462,103899,783051,59494,1436,999,74
-1,1,14,3,1,1,1,0,1,50833,,798,508,27,7.5,585,1376,1,0,1,1776,1776,14,131.8,670,2195.5,18,425,7,24,14,2511,15,87,343,7,801,18,311,10,94
-1,0,15,,1,,1,,1,16,,,1115,,16,267,0,1,,0,,,14.6667,231.75,993.5,2943.75,159731,647023,264816,9,603,26781,37,57,1862,6,7934,13156,22826,121314,16289
-1,1,14,3,1,0,1,0,2,227997,,1195,4617,19,7.5,570,1366,0,3,1,1983,1590,,344,898.5,9048,0,8,19,1209,104042,9731,3202,2933,24109,70,1654,123,15474,1417,1340
-1,14,1,2,1,0,0,1,1,6,,14596,552,11,0.133333,494,495,0,1,14,27579,16654,,,552,,0,58833,32491,527,1630,124,30,2946,3884,2975,2846,1708,28,5401,402
-1,0,15,,2,,2,,2,234262,,,600,,16,257,0,0,,0,,,10.2,156.6,918,2112.33,268885,42,15,15570,4439,1566,463,2784,11461,4597,16619,20223,5591,16,11
-1,1,14,5,1,1,1,0,2,20913,,3448,1661,29,7.5,367,2406,0,0,1,13317,368,42.3333,380,1535,3789.33,1367,5945,9936,6,24454,10163,74495,7,5864,1716,3975,1568,11966,25515,159
-1,4,11,2,0,1,2,0,1,2032,,7648,176,90,2.4,439,1290,1,1,4,10464,10111,27.2857,332.667,750,,25,2787,10,214,4343,1029,46003,4186,30842,14,842,4293,11877,241,12452
-1,11,4,2,0,2,1,3,1,25860,,56849,603,16152,0.416667,229,590,0,1,11,75891,73645,1,281,1065,,6,721625,3414,989,3,3355,21,12,1406,24573,27,1271,1426,15265,627
-1,8,7,3.125,1,2,1,2,1,12912,,18314,4103,31,0.888889,496,650,0,0,8,39722,15297,,288,523,5582.6,26633,2108,220,341,1113,446,13,997,3260,748,1587,8623,1318,23,85
-1,2,13,3,2,1,2,0,2,40257,,45608,5655,189,4.66667,626,1587,1,0,2,98066,1126,48.3333,134,1034.8,17015.8,84605,161242,10416,1038,263907,2689,246,7228,8565,1279,21760,28,4,12,1152
-1,14,1,2.71429,0,2,0,3,1,72009,,23373,206,25024,0.133333,682,783,0,1,14,40893,26113,,206,,,0,65504,4872,1632,16423,2155,20975,2547,19984,68985,90690,261273,58387,19445,26754
-1,0,15,,2,,2,,1,107740,,,4010,,16,868,0,1,,0,,,29,245.25,638.333,19038.3,1037919,1643,7,39,1375,47,1376,1039,43,134,4548,188,4116,33,33
-1,7,8,1.71429,2,1,2,1,2,402480,,2129,3232,7120,1.125,192,444,0,1,7,3605,884,,304.5,1107,5757.75,561667,154297,108,44,11457,14608,51813,42936,1834,35868,11134,122751,12512,5031,34
-1,0,15,,0,,1,,1,130358,,,3372,,16,334,0,0,,0,,,16,179.2,708.5,10371.2,13422,99191,16,197,5,938,187,28,5,6,68,38,5515,14,125
-1,1,14,1,3,2,9,0,1,14565,,5235,2814,115,7.5,364,973,2,0,1,5235,5235,24.2,,929.5,7110,393555,2967,1546,2312,8895,2657,153949,30147,3108,34309,25292,2062,2727,20105,2923
-1,0,15,,3,,3,,2,29445,,,2759,,16,493,0,1,,0,,,26.5,308.5,944.2,7617.5,691,898,42,1754,14,7,1161,1082,8767,4173,6490,2714,2875,115909,369305
-1,2,13,2.5,1,1,1,0,1,154690,,2394,3314,12,4.66667,831,589,1,2,2,3418,2263,6.66667,185.75,825,10166.5,37,546,550,3232,5088,32,4776,103075,17154,27852,65,14391,14372,11019,29
-1,0,15,,0,,1,,1,89,,,1380,,16,787,0,2,,0,,,27.4286,220.5,935,5756,23,223,2686,4567,199,8,900,322,232,735,750,459,934,2030,42388
-1,14,1,1.14286,1,0,0,0,1,443813,,34750,75,175,0.133333,2374,1382,0,1,11,48768,33771,,75,,,198544,54,45,548,10902,57843,32936,128258,22808,5767,6451,171090,7105,13043,17273
-1,1,14,1,1,1,2,0,1,839921,,2658,7180,38,7.5,665,4461,1,0,1,2658,2658,67,238,1257.67,15444.3,20002,198,15,102839,111313,54787,13188,50629,97981,3799,365011,101984,19,22708,35859
-1,4,11,2.25,2,2,2,2,1,119306,,1527,3645,99337,2.4,580,1088,1,1,4,2589,1249,,426,755.5,6107,302432,54776,73312,1831,31230,320410,58674,40040,27,1687,17012,1728,2010,9,31
-1,1,14,2,1,2,1,0,2,40,,4614,2111,7,7.5,449,465,0,0,1,5053,4175,17.5,198.333,1380.5,4958.5,20,12,12,6,18,13,86,336,79,106,872666,7104,68,50560,11154
-1,1,14,8,5,45,7,0,4,4290,,7204,3190,2,7.5,485,950,0,1,1,41203,5834,,,945.25,4472.86,11,12,29,550,575,15,1450,58,40,847,3150,1366,6,1440,442
-1,11,4,2.27273,1,1,0,2,1,131879,,44041,5758,264,0.416667,399,2578,1,4,10,103762,87716,54,139,1041,21796,60394,416716,53219,729129,83130,1396,47879,3017,5551,1161,23422,6918,1665,1494,98
-1,5,10,2.6,1,2,1,1,1,38543,,7853,2415,766,1.83333,633,522,1,2,5,15679,4662,11,168,,7921,42049,28550,20726,862,14710,14347,56249,5500,6,722,2670,2835,8090,1469,143
-1,6,9,2,1,3,1,6,1,18,,2599,633,42,1.42857,513,1562,2,6,6,3114,2940,16,286,524,4253,16,1357,27522,1472,9,2698,58642,19622,1697,12011,12680,2710,6157,7816,34045
-1,14,1,1.92857,0,1,0,1,1,110920,,53949,340,2879,0.133333,299,1297,1,1,14,83166,82264,,340,,,205941,67825,8256,94,2730,1478,18687,165,226,8499,79133,60980,280404,32925,41794
-1,0,15,,2,,2,,1,28401,,,2393,,16,540,0,1,,0,,,13.5,262,849,6166,49,13,3,153,758,4,4,687,751,3,7377,2806,8,45,1363
-1,12,3,2.08333,0,2,0,3,1,150,,19624,2626,126,0.307692,503,1811,0,1,12,49445,52860,,,,2626,0,34141,325,269669,8056,362787,57879,53133,5568,21,10125,53883,58455,105,109339
-1,0,15,,24,,72,,4,3133,,,6525,,16,845,0,2,,0,,,,,1232,7848.58,90,2688,7365,8,4019,7,27,1573,347,130,990,436,831,1611,125
-1,1,14,3,2,3,3,0,2,43403,,38886,5800,35,7.5,621,1008,1,0,1,104208,104208,10,110,1275,9000.4,127041,201032,4,62390,9,22,7,9790,35,62,57,42,737,2258,6672
-1,12,3,1.5,0,1,0,1,1,1883,,31833,788,127,0.307692,271,2132,1,2,11,44178,27964,18.5,,,2326,115956,50349,8954,2980,8,5357,20255,374,9907,10,2999,60721,46188,28734,1539
-1,2,13,3.5,1,6,1,3,1,67347,,5391,7147,43,4.66667,610,2023,1,2,2,11988,2815,,386,,7710.83,14,11,4376,496858,18864,8691,15664,4304,1604,13,10,4203,15945,1088,39
-1,3,12,4,2,7,3,2,2,6660,,45837,10146,3,3.25,420,662,0,0,3,94433,11323,,368,946,19461.4,17144,2869,186,34920,15489,18799,1941,12953,7155,15825,43239,17326,8515,13107,7031
-1,3,12,2.33333,2,1,3,0,3,985,,20248,2333,31,3.25,439,1220,1,1,3,33425,16262,56,134,1101.25,8132,71972,91007,126260,6340,9,13098,1227,48285,6650,83,1131,107,819,742,2678
-1,14,1,2.92857,1,4,0,6,1,4669,,19848,58,450,0.133333,459,1228,0,0,14,31438,30613,58,,,,22311,30812,23199,14920,22,15691,5239,37801,354,1381,1158,3307,12958,1100,7331
-1,14,1,0.928571,0,0,0,0,1,41,,6162,13498,130,0.133333,431,1558,0,1,10,8118,651,,,,13498,0,1221,352,716,4497,2976,106,4421,9022,2297,5692,7263,73953,839,2923
-1,3,12,2,1,2,1,2,2,473,,15024,2711,855,3.25,415,3106,1,0,3,22024,12022,10.5,291.5,1020,7326.75,24531,3924,10199,213,5126,1739,37288,15704,61159,88920,600,20978,10498,18009,25022
-1,12,3,4.33333,0,2,0,3,1,2916,,12137,1313,8775,0.307692,584,1459,4,1,12,46636,37944,,,1313,,30328,8541,1359,194,1259,14,8628,11560,17341,40330,18453,3176,7237,21406,24616
-1,13,2,1,1,0,1,1,1,14462,,7415,136,3256,0.214286,1194,1923,1,1,11,7783,7025,,135.5,,,9,17110,9138,15445,9029,20,24213,44892,30187,6862,4442,11739,7093,21770,8164
-1,10,5,2.1,2,2,2,2,1,85700,,10520,321,17734,0.545455,488,1517,1,1,10,19225,5943,66,68,491,,40,125,10333,96960,16643,247603,311,49868,195,152723,86799,206675,20181,626,25986
-1,14,1,2.21429,0,2,0,2,1,66,,33490,148,9,0.133333,267,1882,1,1,14,40757,35462,,148,,,0,66,30506,9784,74029,97509,61984,58870,10400,35771,2840,20486,2365,27649,80367
-1,0,15,,1,,3,,1,523079,,,4816,,16,667,0,0,,0,,,,136,935.333,6448.2,181236,614,19969,34719,10789,16185,27137,18655,648,10,5664,46115,21168,29,4282
-1,0,15,,1,,1,,1,672135,,,2394,,16,723,0,0,,0,,,35.5,265.75,863,6263.4,2,1617,35523,12037,3800,691,10,4,25278,2109,36064,12935,12,5,7
-1,14,1,1.78571,2,2,0,1,1,1233,,17363,18141,3523,0.133333,357,594,0,1,14,31446,28985,,,,18141,500518,1783,39,13,1380,916,1748,153,2988,7357,802,407,34,1041,1585
-1,12,3,1.58333,0,0,0,0,2,50627,,7420,92,897,0.307692,458,1047,0,1,10,13281,2096,,92,,,19,115153,17542,3114,30,838,310,2593,12124,29958,15692,28,21216,12088,24347
-1,0,15,,1,,1,,1,3407,,,1115,,16,583,0,1,,0,,,15.5,,1021.64,2725.5,35,22,658102,10098,5772,1452,84115,15811,3793,9204,13,8047,1938,3806,99
-1,10,5,1.1,1,0,1,0,1,4149,,46535,651,373,0.545455,345,975,1,2,10,46571,58156,,218,940,,2676,41823,1816,986,190,8,150,16,1262,159,1044,21974,1419,51825,154
-1,12,3,0.916667,0,0,0,0,1,5142,,1555,34,12672,0.307692,253,1099,1,1,7,1845,319,10,82,,,53197,301,1246,5812,10326,14121,14427,2761,1663,5597,4382,25745,10331,1391,1535
-1,7,8,1.71429,1,1,1,1,1,1566,,16806,1972,167,1.125,499,586,1,2,7,21317,21300,42,238,778.8,11601,8,1323,22766,308,7005,2673,102,480,10190,8293,1040,12344,10854,31850,46623
-1,11,4,2.90909,0,2,0,2,1,83,,22592,1089,5,0.416667,277,519,1,1,11,69709,23761,,185,1390,,8,14,4714,15556,3098,219,4336,2,7229,1435,25,85,15557,6101,8209
-1,4,11,4.25,1,5,2,4,2,37525,,25265,2657,5,2.4,453,632,0,0,4,84380,30921,,,1017.8,4706.75,34602,20488,2620,17863,5,7791,19,2017,20,18,3057,752,21606,7264,1637
-1,0,15,,9,,7,,6,68,,,5628,,16,921,0,1,,0,,,26,399,1050.33,8698.75,1504,1359,221,44,393,1442,59,419,377,3617,443,1314,243,866,30
-1,4,11,1.75,1,3,1,5,1,81,,5127,790,690,2.4,425,970,1,7,3,10484,13593,28,194.667,909,3279,44,310,3202,930,4370,17336,61,20,309,938,154,196,16,116,19502
-1,15,0,2,,0,,1,,,,4638,,36,0.0625,0,2189,,3,14,7096,7053,,,,,2572,406,178,48312,3128,3088,12506,13468,17019,4395,182,3898,23590,633,459
-1,12,3,1.75,0,1,0,1,1,1489,,15711,79,20,0.307692,1154,1939,1,1,11,25643,22874,,79,,,12,2722,5558,163,879,3447,863,16522,2711,5985,2725,5447,3089,3030,8667
-1,15,0,2.2,,2,,2,,,,9091,,185,0.0625,0,434,,1,15,23235,5032,,,,,324,43,10118,919,439,10547,3787,5216,20710,10980,54748,8660,69067,35155,5282
-1,7,8,2.14286,1,5,1,6,1,21561,,18634,58,56202,1.125,377,823,0,1,6,47439,53093,27.5,87.5,,,0,12603,1310395,9120,18492,12766,50456,20438,5767,9637,11,1496,2859,161650,5355
-1,0,15,,1,,1,,1,188928,,,537,,16,243,0,1,,0,,,37.5,178.375,929,1881,0,182453,4,408790,3,56,212903,71913,96662,3,27,214,71589,73,5969
-1,4,11,1.5,1,2,1,1,1,14727,,13270,1321,18,2.4,491,699,1,1,3,17426,15309,37,164.8,448,6575.5,20722,31037,4,165,6929,1414,41796,27279,6090,5504,10028,14530,5,10304,15522
-1,5,10,1.8,0,1,1,1,1,2304,,41159,939,2003,1.83333,557,1401,1,3,5,51812,6760,28.5,190,1241,3734.5,42987,579120,141,15203,20404,13,9,7,8390,3,5760,5910,164,7241,7561
-1,10,5,2.8,1,1,1,1,2,332653,,16719,3090,70,0.545455,412,737,1,1,10,30383,16871,6,347,1069,7015,0,20253,281,81857,20094,94800,25445,38259,504,36284,26242,8863,119485,129368,223636
-1,13,2,1.30769,0,1,0,1,1,45167,,20581,103,62355,0.214286,361,832,0,1,12,29054,3523,,103,,,20,12119,18632,6869,7,131149,26136,18416,48812,13186,4346,1498,2865,79070,32
-1,0,15,,0,,1,,1,103029,,,1231,,16,505,0,1,,0,,,13.125,179.5,1185.33,7221.5,4,691,591,25,62,33,15,34,27,5,156,29,7,23,3
-1,0,15,,4,,8,,2,107205,,,9853,,16,1369,0,1,,0,,,28.5,193.25,661.75,48084.7,201275,202,4128,992311,1097,33436,112,13138,7075,1366,160,4329,1473,695,429585
-1,14,1,2,9,2,0,3,2,2947,,23973,1218,90190,0.133333,520,774,0,1,14,31612,27426,,,1218,,0,112088,18381,12450,27877,319,4109,46356,2937,9,9610,7632,2643,4258,1234
-1,1,14,2,3,14,3,0,2,9029,,2636,5039,1583,7.5,658,1932,1,1,1,3212,3212,,241,874.8,9308.17,0,823,1765,8,10,11,12,53,134,667,131,167,28,87,26
-1,13,2,1.46154,1,2,0,4,1,26609,,52776,230,43147,0.214286,606,1045,0,1,13,53080,57309,,230,,,5434,1492,7579,9829,7102,13097,3196,47231,3041,31158,65246,2946,11880,64366,21723
-1,0,15,,0,,1,,1,501,,,233,,16,425,0,1,,0,,,23.2222,222.333,871.667,,16,4,44,26,4,165,4033,219,26,56,66,51,2899,211276,27
-1,11,4,1.81818,0,0,0,1,1,5685,,25655,229,259,0.416667,227,1851,0,3,11,28434,25652,,76,686,,55,1416,7131,1825,6915,1397,225,414,988,61768,5955,21639,6989,3017,9791
-1,11,4,2.54545,6,1,7,1,3,46931,,7467,3726,31116,0.416667,696,421,0,0,11,16584,6343,,,,3726,0,112,12434,382,365,56,96381,11270,1166,31833,15550,1414,17,6128,4251
-1,10,5,1.4,3,1,4,1,1,139145,,5733,1702,67722,0.545455,552,983,0,0,10,7270,7947,21,314,1626,4848,62539,2318,9524,552,136829,165802,16037,10220,14320,25319,13,164623,189624,14,0
-1,0,15,,2,,3,,2,16,,,1668,,16,772,0,1,,0,,,11,382,701.25,3286,0,14,24,1155,169,19146,5,749,29,9,301,1649,180,52,10
-1,14,1,2.57143,2,1,0,1,4,6,,3650,692,29,0.133333,234,483,5,2,14,6464,5924,,,692,,144888,177,5530,3053,7075,303,1316,2859,1906,1000,1957,36807,3280,1571,40336
-1,15,0,3.66667,,2,,3,,,,36382,,16213,0.0625,0,253,,2,15,107405,111511,,,,,3131,20002,4537,133,1425,929,7312,235,57,4205,58621,10503,10,19,9813
-1,3,12,1.33333,1,0,1,0,2,1002,,16566,448,4,3.25,308,506,1,0,3,16668,16668,15,184.333,1058.75,,275144,16,40,43,138405,8765,5332,671,67,107,31,64,9015,10132,1409
-1,8,7,1.875,0,1,0,1,1,573,,3720,300,248,0.888889,857,4130,1,1,7,4282,4147,12,237.75,1122,,11,3221,993,1514,2044,2322,94,5845,1235,57588,49424,2654,725,7366,276
-1,1,14,2,2,1,2,0,2,19,,3301,2413,14,7.5,695,743,2,0,1,5220,5220,14,212.75,956,6008.2,0,144,1225,12,6,5,11,23,5,7,31,22,12,11,14
-1,0,15,,1,,1,,1,12400,,,2293,,16,1028,0,1,,0,,,59,209.5,524.5,4307.14,162176,88521,2559,40,15,14387,3935,671,648,33,1620,180,25,1519,243
-1,3,12,2.33333,0,1,1,0,1,11,,18151,829,91,3.25,395,1513,1,1,3,44240,60416,25.5,277,979.667,3286.5,0,1127,12,116,7470,175390,36003,13,4,85,53,7365,27,2774,32
-1,2,13,1,1,3,1,0,1,8,,1085,671,732,4.66667,177,3874,1,2,2,1085,880,22.8333,178,1142.67,2401.5,1098,191,151,1113,340,117,4165,85,25,20,72,380,2,8,513
-1,8,7,2.5,0,3,1,2,1,12742,,26296,1796,211,0.888889,473,1198,1,2,8,56686,25124,18,168,1605,10276,17,47,60724,9909,50622,8370,22931,69,237,206,95,10588,2233,36316,1355
-1,0,15,,2,,3,,2,1670,,,1450,,16,885,0,1,,0,,,20.25,214.25,705,5746.67,1136,203,582,503,36,322,36,2460,17,338,1869,16,782,95,10760
-1,9,6,2.55556,1,2,0,2,1,87937,,24033,3461,105,0.7,580,1140,1,3,9,52480,26819,7.5,360,600,9896,18,213408,109,20231,273676,25374,19193,3080,24,70227,15740,13181,10189,1590,64330
-1,5,10,5.4,4,6,5,4,4,12587,,12356,5413,8,1.83333,647,1020,1,1,5,47755,10366,40,218,639,7604.14,46,32382,1275,713,5008,1526,4466,13914,3358,5178,343,9,720,5211,1740
-1,3,12,2.33333,1,2,2,2,1,34,,1417,370,72973,3.25,342,628,2,0,3,2487,1845,34.25,242.333,1004,1846,4,1565,488075,10,15,5,74,8,8,110,45,5,12,1380,43
-1,0,15,,3,,4,,3,69,,,4170,,16,588,0,1,,0,,,,69.5,877.75,6544.11,6059,23,19,6,13,41,9,53,1342,14,8,13,18,23,99
-1,12,3,1.83333,0,1,0,1,1,115108,,24222,787,40714,0.307692,1349,1803,0,1,11,60670,7164,64,,,2232,0,1193,219,10023,6348,9226,4401,17575,303,44971,3603,56454,473228,56132,2897
-1,4,11,2,1,1,1,1,1,13115,,4148,6740,5,2.4,1274,2351,2,2,4,7838,2648,17,69,845.5,23545.7,33140,7171,23948,5807,28,2921,37,7027,944,9097,2440,40699,1086,45784,1342
