#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9,gap10,gap11,gap12,gap13,gap14
-1,0,14,,0,,0,,1,34,,,427,,15,417,0,2,,0,,,39,172.6,521,3836,2836,10,69108,12,73397,1895,1754,9763,3938,1885,6,6,11,163
-1,4,10,1.75,1,1,1,1,1,36673,,12919,488,12,2.2,934,1223,0,1,4,13645,16455,7,170.333,474,3856,9,103166,53884,75745,5868,1342,172,9,32,10,1150,100,1479,2809
-1,7,7,2.14286,1,1,0,2,1,95051,,3506,1612,21376,1,1305,1542,1,1,7,6633,9010,6,,892.5,7703,5806,61,5886,110757,7389,126730,338562,8,1078,7523,102663,711457,176446,144179
-1,13,1,3.30769,0,2,0,2,1,949,,20903,4971,37721,0.142857,175,1121,0,1,13,65589,18325,,,,4971,726,12475,15605,7143,107734,24541,2840,13165,9225,20561,11876,13022,9551,4537
-1,2,12,11.5,6,166,6,154,6,33,,8543,3418,2,4.33333,566,742,1,2,2,63866,62737,,333.5,653,4693.86,428,1046,556,5,129,1604,2035,29,1299,885,718,24524,2976,423
-1,7,7,2.71429,1,1,1,1,1,55865,,17145,718,15102,1,511,858,0,1,6,35024,14886,6,257,798.667,2107,203207,51294,30122,9135,9528,8524,11783,2991,5372,7,11569,1473,9,25
-1,0,14,,2,,2,,1,644,,,5417,,15,572,0,1,,0,,,17.3333,150.333,1022,17812.8,306,57,1598,659,73,26,10,29,1682,32,1027,43,56,4
-1,12,2,1.58333,1,1,1,1,1,28955,,2241,302,43035,0.230769,271,478,0,1,12,4131,2814,,302,,,16258,9651,91,21513,30308,9966,28911,28906,34601,7016,70777,131,12547,18914
-1,12,2,1.75,0,1,0,1,1,1920,,23547,65,37644,0.230769,554,1252,1,3,9,57738,44293,65,,,,34,8962,2791,99356,9902,131324,24824,3915,1048,1375,27489,3149,15636,2076
-1,0,14,,3,,3,,2,18,,,1863,,15,421,0,1,,0,,,14.5,87,960.5,2902,197254,34,16,76,73,11,3,1396,1124,24,1792,1432,1648,2475
-1,2,12,2,1,3,1,2,1,141108,,1422,647,110311,4.33333,404,544,1,1,2,2340,948,12.25,265.75,766.5,2559,0,4685,307645,189159,42736,30600,3377,35067,122710,27814,18671,22771,21057,1559
-1,12,2,1.41667,0,1,0,1,1,5397,,32063,189,462,0.230769,364,2138,0,1,12,33286,32388,,189,,,47,2762,1437,3701,692,79,682,777,2769,34,2731,4224,67635,13340
-1,2,12,1,0,1,1,0,1,6662,,119,929,23,4.33333,364,1403,0,0,1,124,124,26.6667,202,648.5,2987,1482,2805,69345,25726,1626,19898,188833,2959,57,52,1072,1446,10315,16
-1,0,14,,1,,1,,1,87161,,,440,,15,339,0,1,,0,,,26.6667,110,1084.4,,172910,11,1100,19,10063,7348,1590,22,25744,5,3462,9942,363955,57339
-1,1,13,4,7,6,8,0,3,1560,,5686,12267,5,7,364,578,2,1,1,10955,4220,,208,918.5,22196.4,2882,47355,4020,413,4072,718,18,815,29,99,28,20,258,86
-1,1,13,1,1,0,2,0,1,8,,18462,2437,32,7,352,473,1,0,1,18462,18462,46,111.333,819,7188.5,170655,2404,415,10,7,11,1112,368,73,498,17,1665,386,5
-1,13,1,2.92308,0,1,0,2,1,76095,,11628,471,20295,0.142857,224,767,1,0,13,22041,20944,,,471,,0,5798,1228,1225,32772,3441,4424,30991,8843,7689,24455,4116,1521,122109
-1,2,12,1.5,6,2,9,2,3,497,,18248,3006,72,4.33333,688,1144,1,0,2,19745,16751,15.5,180,884.333,8211.5,5854,18,6,7039,1358,71,102,5673,26173,46282,381423,33173,148264,2731
-1,0,14,,0,,1,,1,660,,,632,,15,522,0,1,,0,,,14.4,224.75,1181,3146,37,44,134885,29,58,15,12,8,42,10250,1529,2428,17,38
-1,0,14,,1,,0,,2,7014,,,2321,,15,465,0,2,,0,,,1,219.667,981,4651.83,12,8,10,6,47,24,83,24,80,15,762,12,35,93
-1,7,7,1,0,0,0,1,1,486,,1491,23,23145,1,418,979,1,1,7,1491,1731,22.8571,,,,8,18755,20,38889,32830,392,4072,1442,91,1378,2576,4562,150,2481
-1,4,10,0.75,1,2,1,1,1,13,,9879,2245,7,2.2,358,704,1,1,3,9879,10426,3,124.333,774.333,6582.67,0,1494,5357,2992,56278,287728,229213,3,6,4,2676,7277,1368,41980
-1,0,14,,2,,3,,2,59,,,8950,,15,777,0,1,,0,,,67,362,908.4,17190,0,17144,2932,18783,4065,35,50,1399,116,1779,830,1756,28,179
-1,3,11,0.666667,1,0,1,0,1,2449,,7742,414,12,3,786,1879,1,0,2,7742,9741,28.6667,143,616.667,2390,49957,259119,4354,14408,2877,371,6205,2250,5657,4148,1600,2919,23093,2937
-1,0,14,,1,,1,,2,3583,,,2196,,15,566,0,1,,0,,,18.5,200,882.5,4357.17,5,13,71,4030,18770,2224,28086,53400,41627,3,74102,20848,5032,129
-1,1,13,3,4,1,9,0,2,5010,,36984,12821,0,7,703,719,1,0,1,88669,88669,,234.333,812.333,25117.7,4424,66,33,3280,452,171,2,986,1862,939,173,1818,197,9730
-1,0,14,,3,,3,,2,86584,,,1664,,15,336,0,1,,0,,,13,140,1033.5,3154.5,4,11,4,7,7,5,4,4,4,3,3029,6,2,2
-1,1,13,1,1,1,1,0,1,101110,,319,8057,124278,7,979,577,1,1,1,319,319,36.5,124.5,873.667,18748.4,0,100688,163966,4,116669,5689,38,210,120,157,383,923,50,21
-1,0,14,,2,,2,,2,43291,,,3834,,15,609,0,0,,0,,,,295.5,829,8607.5,2963,28,33,9990,3505,15235,7455,1308,55,305,54,819,2948,6148
-1,3,11,1.66667,1,2,1,1,1,21292,,41446,697,7704,3,384,1965,1,4,3,87821,15270,9.75,197.333,652.333,5080,292311,1068334,4080,26071,4532,17145,121,2527,4382,47,192,63,1150,8523
-1,3,11,1.33333,0,0,1,1,1,202,,10338,1366,119293,3,663,725,1,0,3,14055,14055,13.75,107,919.5,3257.5,1382,70529,117,8460,86,4,1301,1364,34,456,1043,1406,24761,153923
-1,14,0,2.92857,,1,,1,,,,32258,,7,0.0666667,0,629,,2,14,76926,37535,,,,,312365,55,3587,776,242,1483,5809,14562,11263,7284,2692,763,539,10142
-1,5,9,1.2,1,1,1,0,1,76,,2729,1886,4484,1.66667,769,1351,1,3,4,5688,1228,23,154.333,1054.5,7179,29,10,17,35,382,1389,1194,5646,33,13053,8848,49,6448,16514
-1,8,6,2.125,0,1,0,1,1,137463,,1065,363,150,0.777778,486,1303,1,0,8,1452,1083,18,312.25,912,,5,5792,21,695,23,659,4682,2918,1070,354,1588,2740,190,9988
-1,0,14,,3,,8,,2,2282,,,2167,,15,303,0,1,,0,,,8,241.667,1053,6296.33,11,14573,181,85,94,203134,49,1603,21,1436,8,13840,203,26
-1,5,9,4.4,6,7,9,6,3,14698,,9930,73950,6,1.66667,587,617,1,1,5,25809,12635,,257,1367,98329,0,21725,13898,7,35067,78763,138544,41877,8,2,5174,6,5827,3256
-1,10,4,1.1,0,0,0,0,1,24412,,5153,112,8448,0.454545,234,470,2,1,8,7060,7656,10,214.5,,,0,6991,7174,43290,13113,22960,39967,35,36410,11578,21191,5924,36460,12396
-1,6,8,3.33333,3,2,7,3,1,10349,,18267,2773,31815,1.28571,578,906,1,1,6,44608,18152,63,,808,4924,0,7064,73752,75656,1528,18798,46679,1355,18696,34,5,6,6,8
-1,5,9,1.8,0,0,0,0,1,380,,25081,184,148,1.66667,326,402,1,1,5,49213,44474,26.2,80,684.5,,347,15495,8472,342,322,2911,15,40,2142,43270,52357,906,48,141
-1,7,7,6.71429,2,6,3,10,1,76870,,25592,4904,3,1,798,607,1,2,7,75415,48581,40,216,,8463.5,42255,32627,7205,361423,66449,11290,14600,1919,18609,147,12733,50509,200,5097
-1,11,3,2.63636,0,4,0,5,1,47121,,17408,1719,281,0.333333,369,814,1,0,11,33365,14286,,,1277.5,2602,10,11150,13164,6160,14119,9703,35,1560,5627,2863,9317,789,1319,4417
-1,14,0,1.5,,1,,1,,,,56912,,10000,0.0666667,0,541,,0,13,57961,73394,,,,,0,269,22320,501,4075,2702,9211,1002,7715,887,633,1409,727,54
-1,11,3,2.09091,1,0,1,1,1,97625,,22402,1638,3,0.333333,154,783,0,1,10,33589,13990,,190,751,3973,8,10031,1575,5530,24677,1254,1596,147,4,8553,5913,12362,1459,23516
-1,5,9,2.4,1,1,1,1,1,52,,7389,495,18,1.66667,632,1514,3,1,5,18434,3283,9.66667,233,917,1890,18,5,3057,172486,1391,63,16123,2836,8733,22595,34,7234,7195,176
-1,11,3,0.909091,1,1,1,1,1,2989,,8307,99,23685,0.333333,425,2415,0,0,9,8323,2336,,99,,,45,28076,133195,91362,4605,11237,6966,52848,58182,762,11002,9242,2206,1239
-1,5,9,1.4,1,0,1,0,1,105395,,7235,1622,243,1.66667,731,2534,0,1,5,7548,7548,6,388,957.667,2833,0,141,1435,31,59,2706,21,87257,85420,81777,115042,66853,79920,9
-1,3,11,1.66667,1,2,1,2,1,251,,62587,1058,139,3,794,1518,1,0,3,120036,177674,20.5,110,708,3919,350205,1970,2195,1686,1323,381,2296,1962,11,1262,1282,7469,91,2718
-1,12,2,2.16667,1,2,0,3,1,597,,24874,173,6400,0.230769,707,1301,0,3,12,42785,21695,,173,,,0,56515,18480,1323,5957,41489,197,128346,356757,30203,26272,185499,59413,996
-1,9,5,1.33333,1,1,1,1,1,750200,,9823,25388,1249,0.6,387,1357,1,1,7,14910,16652,,,,25388,0,293565,124303,101864,302329,6253,15139,207674,12882,113735,4177,116649,52008,156952
-1,6,8,3.16667,2,2,3,2,1,182313,,41343,941,18,1.28571,899,1274,2,2,6,63194,51523,33.5,211.667,970,4885,0,54502,49,3055,108,20,121,7235,2564,2651,1445,6198,1700,7
-1,9,5,2.33333,0,1,0,1,1,2258,,19370,499,1846,0.6,824,835,0,1,8,47182,12325,,147.333,1027.5,,0,12085,5,21224,69241,51868,15733,2118,773,19088,10312,17,811,22256
-1,11,3,2.81818,3,3,4,3,2,84467,,52064,6294,19,0.333333,511,817,0,1,10,117449,80893,,218,487,18178,1,6542,4431,4152,1670,2699,1561,228,82,180,131,6262,8777,64733
-1,13,1,2.30769,0,0,0,1,1,815546,,14648,4248,559,0.142857,532,890,0,2,13,37824,9943,,,,4248,7,71318,33160,10631,1863,3219,32788,20471,4199,252,10149,1034,27370,2087
-1,0,14,,1,,1,,1,272,,,169,,15,604,0,1,,0,,,24.1111,199.333,772.5,,73,810,3278,1210,3276,4520,373,371,7234,1991,3477,714,1611,706
-1,4,10,8.25,8,15,11,13,4,327,,6392,3162,166,2.2,387,350,0,0,4,21175,10018,,202,1177.33,4944.6,5530,6,146,4471,1434,1302,1,8401,7,10184,129,10048,44516,14316
-1,14,0,1.42857,,1,,2,,,,32207,,3788,0.0666667,0,562,,1,11,43381,6151,,,,,1545,1008,1887,8802,1095,14664,5379,14784,9902,90833,50476,291008,8285,1477
-1,8,6,1.25,0,1,0,1,1,97100,,21606,962,77590,0.777778,338,2598,0,1,8,22264,7448,23,367,1345,,117,76893,6935,48975,29967,55,6795,4575,4719,127945,2800,2837,8640,3
-1,2,12,5.5,9,10,7,9,2,2562,,8882,3520,12,4.33333,1387,552,1,2,2,37028,37028,,212,1091,6242.33,5,11351,7847,24,30,7088,83433,76462,294,1071,3223,15107,4662,13290
-1,0,14,,1,,1,,1,79,,,1220,,15,690,0,2,,0,,,25.75,302.667,1185.5,2739.6,17,20,10,84,83,5,33,1164,20,14,218,276,1230,879
-1,12,2,2,1,2,1,2,1,2460,,7924,251,3751,0.230769,477,974,0,1,12,14756,6938,,251,,,0,7824,19580,66066,58021,666,80110,815,9839,34118,85050,80012,4285,4253
-1,4,10,1,0,1,1,0,1,31468,,2331,2784,56159,2.2,459,639,0,1,4,2331,4411,8,258,1046.33,8055.33,8,256531,450,20,778,146,18819,72125,1038,2107,3504,33477,75987,2191
-1,5,9,6.8,15,8,20,4,5,6921,,7977,6711,22,1.66667,1392,844,1,2,5,37744,2726,,,1205.8,13592.5,22,376,14,632,148,130,68,287,925,1296,702,6485,5923,1252
-1,6,8,5,1,1,2,2,2,10840,,7955,1803,42464,1.28571,211,846,1,2,5,71412,4453,3,137.5,952,6460,47,604502,13,37629,2614,25,196,8615,1290,6,1542,319877,13044,35975
-1,0,14,,0,,1,,1,13054,,,720,,15,431,0,1,,0,,,30,338,821.167,2175.5,14,138353,27,22,89,1008,4,160,200,108,5286,16,1446,28
-1,1,13,2,2,2,2,0,1,639,,19906,321,12,7,584,623,2,2,1,39647,39647,30,212,924,2379,6,547000,945,278,13,6,26,51,36,44,267,638,19,121
-1,2,12,1,4,1,9,1,1,51011,,611,467,2732,4.33333,454,487,2,1,2,611,611,19,269.2,1049.75,,8,5346,29175,75960,20607,185704,56122,185689,13,94,1072,15,12,46360
-1,0,14,,3,,3,,2,38,,,5732,,15,326,0,1,,0,,,45.3333,321,888.8,18756.8,0,415576,22,34,775,7808,2341,125,431,20,4,674,756,2799
-1,8,6,2.625,4,2,6,2,2,54,,12233,1945,7928,0.777778,369,481,1,1,8,23702,13959,58,,1522,2523,0,76439,141892,752,4,3507,3,3,63,1259,49,4447,966,66
-1,5,9,2.8,1,1,1,0,2,110,,23154,173,3,1.66667,605,891,1,0,5,57877,20814,27.7143,,683,,10,103,5,459,5,939,6,658,4,2406,273,945,3102,8
-1,0,14,,1,,1,,2,99,,,1054,,15,867,0,1,,0,,,26,122,789.333,11838,269734,8,66,14,8817,8,20,12,1421,3,1000,986,383,8
-1,1,13,1,3,3,3,0,2,53972,,19229,17639,9,7,330,598,1,0,1,19229,19229,11.3333,333.5,1299,41672.6,285978,101,1301,1418,189,3,25,21,210,234,13,498,13284,511972
-1,14,0,2,,0,,0,,,,8809,,20,0.0666667,0,3384,,1,10,23614,6036,,,,,1,137,3900,588,2426,1282,2042,57,25266,13596,27089,5932,4205,1517
-1,14,0,3.07143,,2,,1,,,,17248,,5452,0.0666667,0,611,,1,14,41028,14352,,,,,652134,21,3782,46793,16146,124209,114705,21889,5216,16583,1184,29002,964,67
-1,2,12,2,2,3,3,3,2,49251,,17816,7187,9932,4.33333,1358,1875,2,0,2,49510,3046,47,385,1100.4,18280.8,90,10167,206,1280,13374,4000,177592,6574,78507,122392,8,28856,125140,19861
-1,10,4,3.5,1,3,1,5,1,9512,,15766,2900,95,0.454545,325,719,0,1,10,37430,34030,,,943.5,6812,12,23,3644,3569,11558,17440,5955,29949,20337,70703,98008,33089,46,20070
-1,1,13,2,1,1,1,0,1,546,,3240,762,4082,7,545,1205,2,0,1,6069,6069,30.6667,211.857,1134,6069,1170935,4378,24414,5934,9,1026,9,215,9,17,198,956,43,1418
-1,8,6,1.5,0,1,1,2,1,422938,,4428,643,188,0.777778,400,394,0,1,6,9135,2359,35.75,,1270,2443,115985,34,10,6,16050,2633,6008,21642,20071,371638,4365,1144,7372,67644
-1,1,13,7,4,13,7,0,2,113230,,9448,2631,12,7,430,448,0,2,1,20211,17805,7,262,,5170.83,299,14085,235,11491,8,23575,335444,659019,90614,10019,40373,3,10,17643
-1,0,14,,3,,4,,2,7863,,,4259,,15,623,0,1,,0,,,,345,826.2,8424.5,13,15,25,557,391,995,8,246,24,380,1123,62,893,469
-1,14,0,2.35714,,4,,3,,,,41515,,3382,0.0666667,0,595,,1,14,88501,58659,,,,,11,31485,11367,5635,1817,3947,449,4130,23,1414,4462,1405,22784,2886
-1,6,8,4.33333,3,2,3,2,2,5783,,22659,2573,12,1.28571,503,1040,1,2,6,89095,84809,,,928,3231.4,8357,10,6222,5457,11173,10387,5747,2669,52287,31542,93,37075,24478,19097
-1,10,4,1.5,1,0,0,1,1,7418,,35881,2211,29953,0.454545,406,1422,0,2,10,50706,50657,,111,961,3886.5,6786,1569,4211,17267,38948,6915,1077,1536,19492,782,4698,2790,17,3093
-1,14,0,4.21429,,5,,6,,,,33019,,3,0.0666667,0,488,,1,14,95865,49855,,,,,32,630,3148,1556,1828,1200,5626,4470,1475,1717,6021,40,288,1159
-1,2,12,1.5,1,1,2,0,1,297,,3681,1621,178,4.33333,650,759,1,3,2,5705,5705,5.33333,303.5,596,4407.75,119230,467,907,156,1427,4476,1528,336,4,3674,4307,31702,22,1669
-1,14,0,1.71429,,1,,1,,,,4519,,1279,0.0666667,0,2458,,1,13,10080,12176,,,,,25,1397,25908,103,7183,43,15495,9072,4332,986,5897,39,8449,5702
-1,3,11,2.66667,7,8,10,8,3,24467,,83519,3596,8,3,422,471,1,0,3,186184,185714,55,96,,7127.8,10565,48,29672,10712,15,16618,164426,27693,18,15634,62047,18944,33023,54125
-1,5,9,5.6,2,7,3,4,1,9128,,35074,483,11,1.66667,798,769,1,2,5,181388,77215,34.5,136,800.8,,204185,264,14395,12336,27,10317,1317,8439,1747,14686,186,792,4,6
-1,14,0,1.85714,,0,,0,,,,26052,,71825,0.0666667,0,217,,1,13,60929,12226,,,,,0,914,459,1307,3153,13642,1609,3382,7226,1142,3200,12781,8151,7375
-1,14,0,1.35714,,0,,1,,,,41502,,1377,0.0666667,0,1158,,2,9,62787,14890,,,,,35994,13380,18506,2836,1334,5780,1585,1450,117,7078,247,1413,1225,5880
-1,12,2,2.66667,1,0,0,1,2,947,,16550,2733,105,0.230769,768,1661,0,0,12,28484,30578,,,,2733,7,287,8636,198,1607,21009,6392,2761,2478,4149,1600,2772,1392,7150
-1,14,0,2,,2,,2,,,,35630,,755,0.0666667,0,848,,1,13,56270,43859,,,,,3,44515,8584,84577,9156,2390,7445,12946,29077,25438,66354,30758,21145,23383
-1,6,8,0.833333,0,0,0,0,1,349541,,11009,1410,49,1.28571,1128,2352,1,1,3,20418,8015,28.25,116,,5467.5,939,9272,58632,82062,21187,62,150003,147509,67032,43196,86620,59,15,3
-1,10,4,0.9,0,0,0,1,1,33216,,10514,1653,9527,0.454545,253,735,0,2,5,17808,6884,1,78,,6455,8,1088,381,10085,18483,1322,58,5695,4410,25116,12198,132,20,3227
-1,2,12,2,1,4,1,3,1,3908,,23820,504,92,4.33333,799,557,1,0,2,32365,32365,45,173.5,658.6,1973,349947,39,29,16,6,1030,18921,822,67222,11255,21,1586,10,9
-1,12,2,2.16667,0,1,0,1,1,29,,14607,1625,49,0.230769,708,1329,2,2,12,33436,12098,,,606,2643,24,21079,9122,46434,37,74,23970,25516,332,2735,124,5431,215,2940
-1,0,14,,2,,1,,1,12,,,278,,15,383,0,2,,0,,,3.4,256.667,780.333,,10828,193,1851,1365,2700,204,37,31,6,1210,1102,1124,128,366
-1,0,14,,2,,2,,2,11314,,,4066,,15,684,0,0,,0,,,16,126,846.4,8884.2,2,77843,9,8,9,3735,3106,4394,813,4842,8522,980,6478,3
-1,14,0,1.71429,,0,,1,,,,13644,,78200,0.0666667,0,2171,,1,14,21589,21168,,,,,0,8608,11236,1691,190,14359,4284,1443,4093,131,1182,490,1060,7351
-1,2,12,2.5,5,7,4,5,3,757,,152442,20389,2928,4.33333,1082,1749,1,1,2,368574,368574,25,361,1114,27847,25966,762,2069,2848,216192,12912,9,1396,4337,4323,37029,44,25,11
-1,4,10,3,2,3,3,3,2,39787,,18474,3191,30,2.2,800,1626,0,0,4,22325,15799,11,139,1563,9491,24,1899,5615,24,436321,7114,831083,188,28,824,8600,4,10778,16
-1,3,11,1.66667,4,2,5,2,2,248569,,1041,693,192864,3,768,821,1,0,3,2407,353,29.5,155.333,748.2,3358,6,232167,100744,22794,124,79363,60363,43098,97629,73618,56480,135439,5549,6
-1,6,8,3,2,0,1,0,1,79497,,11062,809,32,1.28571,392,552,0,2,6,27145,8889,28,357.5,1162,3821,2850,8651,5,4,9989,3,5,17,36,116387,4543,8413,11801,9701
-1,13,1,1.38462,0,0,0,0,1,1142,,5081,113,341,0.142857,447,1963,0,1,13,7369,4939,,113,,,26,17308,1142,14311,261,2882,5509,4626,1431,2815,1351,523,902,4086
-1,14,0,3,,2,,2,,,,37487,,36,0.0666667,0,380,,1,14,106781,90358,,,,,1,1802,1318,344,781,152,31,6359,847,456,98,10843,131,10673
-1,7,7,1.71429,2,1,2,1,2,1073,,35179,3742,4267,1,404,362,1,1,7,69823,159778,,295.5,505,6273.75,5656,2461,679,4702,73,244,75,2707,40069,10235,96668,3417,791,88172
-1,6,8,2.83333,0,-1,0,3,1,54,,3556,302,11,1.28571,850,573,2,2,6,10614,1597,50,99.75,,1865,29,8842,220,921,28,2147,33938,3053,2864,692,3703,47587,24695,21526
-1,0,14,,3,,6,,2,20,,,2144,,15,583,0,1,,0,,,20.5,180,838.4,7698.67,61,9,45,32,5,48,40,1148,12,14,51,1113,262,269
-1,13,1,2.23077,1,2,0,2,2,81,,14971,190,7735,0.142857,355,737,1,1,13,25108,22356,,190,,,6,964,410,2343,170,4759,3746,5935,11411,2946,17200,41,1353,7271
-1,4,10,2,2,4,2,2,2,11217,,31927,9640,28,2.2,799,519,0,1,4,48060,45072,,284.333,875,23231,36,1042,174,153,118,762,324,251,1119,419,828,52,20336,7155
-1,1,13,5,1,10,2,0,2,571,,42207,6765,5,7,414,445,1,0,1,188328,188328,,326,764,8320.5,5,1562,57681,1169,5791,12888,3004,4319,20,180,10074,32,6,24365
-1,14,0,1.57143,,1,,1,,,,4137,,943,0.0666667,0,993,,2,13,4891,5044,,,,,155459,58797,1228,74877,200149,49392,2719,1806,18145,34675,420,2682,3199,1181
-1,14,0,2.21429,,3,,4,,,,30740,,7781,0.0666667,0,387,,2,14,53700,39835,,,,,0,1659,868,446,29,85,907,73,1905,9552,45151,43007,7543,14011
-1,13,1,1.69231,1,0,0,1,1,1631,,7921,53,21858,0.142857,179,661,0,2,12,12537,570,53,,,,6,1371,1088,14659,1613,1631,1009,46345,4055,4351,97616,8426,13640,4125
-1,9,5,1.44444,1,1,1,1,1,14275,,25661,803,12900,0.6,704,1315,1,1,9,27718,35637,1,,1003.25,,13,7172,9651,1430,496,20663,67135,44411,5977,52826,47359,68,52,42
-1,0,14,,2,,3,,2,616,,,7789,,15,409,0,1,,0,,,,,850.667,9870.1,47,43,387,171,882,4300,84,180,338,42787,230076,2007,1713,5137
-1,10,4,2.3,1,1,1,2,1,94402,,21715,793,321,0.454545,716,930,0,2,10,24534,3361,1,130,527,2515,0,77620,60505,1185,8764,83466,24744,104884,214,60256,332389,14802,47,399005
-1,2,12,0,1,1,1,0,1,14705,,,628,,4.33333,378,5649,1,0,0,,,21.6,130,1148.67,3589,125116,216196,13,8,5,109,9,313,19,22,19,13,3519,3379
-1,10,4,1.7,0,1,0,1,1,823,,3597,551,138980,0.454545,2606,2396,1,1,10,7022,1307,,,551,,234540,2897,4936,1410,1068,2465,57,9068,253,264,674,1476,74,142
-1,0,14,,1,,1,,1,799,,,1652,,15,340,0,1,,0,,,,215.4,765,4554.75,5,4228,9,3591,10,70071,7375,1144,27513,16109,135189,63322,306538,31311
-1,1,13,2,1,0,1,0,2,34212,,7897,457,4,7,719,641,1,3,1,11298,,29.6,157,532.667,3567,117760,66392,6,9857,14778,87015,123310,21,21,14380,28133,9992,32845,5170
-1,6,8,1.33333,0,1,0,1,1,492891,,1047,532,166,1.28571,998,329,0,0,5,1178,854,67,250.667,708,1954,0,21378,114,371005,48950,5608,14312,15,4409,5782,1195,6041,15,8409
-1,14,0,1.07143,,0,,0,,,,4127,,276,0.0666667,0,738,,1,10,4953,3225,,,,,0,5735,7311,129,78,5877,16910,17516,12928,2968,2800,66041,63319,1604
-1,1,13,1,1,0,1,0,1,147881,,20796,337,102,7,670,1728,1,2,1,20796,20796,29,256.857,526,1937,14,27777,180,2763,1867,35,620,317,7317,1867,16692,167,10755,29151
-1,0,14,,1,,1,,1,80,,,687,,15,519,0,1,,0,,,18.5,232.286,610.667,3064.5,65,5,63,18,23,1290,21,171,8,88,4102,12,18,6
-1,8,6,2.5,2,2,3,1,2,1209,,25584,1922,986,0.777778,621,868,1,1,8,49216,19055,6,390,1170.5,4396.5,115104,3078,2482,28832,7128,11557,17404,33,4056,29035,5672,21810,1532,1228
-1,7,7,2.85714,1,2,1,2,2,203,,23543,647,8059,1,156,958,1,1,7,41302,24209,6,72.5,708.5,2954,93691,16,13,1137,348,21833,34173,1368,30342,305656,190940,77765,37548,25712
-1,14,0,2.28571,,1,,1,,,,39770,,42376,0.0666667,0,1126,,1,14,73214,81550,,,,,7,4816,755,2322,1990,12315,5127,3093,2706,2875,2711,98,13507,4027
-1,0,14,,7,,18,,2,3173,,,2858,,15,635,0,1,,0,,,51,246,1056.5,5034.29,18,3120,3980,708,197,2399,5256,2275,632,162,238,399,4418,2005
-1,2,12,9.5,4,11,4,4,2,249,,28797,7340,4,4.33333,698,1098,1,0,2,183129,4154,,287,1147.67,11001.7,19,35,13,6,8,77,51,430,33,2294,16,500,16,59
-1,13,1,0.846154,0,0,0,1,1,15,,2415,551,5573,0.142857,381,432,1,1,8,3063,858,,,551,,21557,40,21675,21463,7052,1429,22,10541,15855,134,5502,59190,37072,30154
-1,7,7,2.71429,1,4,1,3,1,239511,,14732,570,10,1,993,442,1,4,7,28123,28123,14,409,790,,899,251,1961,2846,829,135,173,65,3113,61,12433,3432,746,1440
-1,9,5,1.22222,2,1,2,1,1,112694,,2337,189,3229,0.6,3045,243,0,1,8,2963,1712,6,235,,,158711,20,26,1112,34,7162,54,114,5,117,1200,24,28,176
-1,6,8,2.33333,1,5,1,2,1,896,,30471,182,1754,1.28571,926,1039,1,4,6,67338,1508,35.4,243,793,,5,9838,663,58570,299335,5247,75122,53902,62539,1316,851,22932,2932,33091
-1,0,14,,1,,1,,2,18045,,,4299,,15,298,0,1,,0,,,6,294,1269.5,6339.44,0,76453,60,17896,287118,3,3,28976,288077,1,1,16,1349,3
-1,2,12,3.5,2,1,3,0,2,126265,,14484,2244,107,4.33333,774,802,1,1,2,44560,7844,51.5,104,754,4741.4,3944,25791,2981,4239,489862,29895,377,22108,64,43,498,3,30,10
-1,13,1,2.15385,0,1,0,1,1,24,,15246,7,1740,0.142857,141,625,0,1,13,31671,22320,7,,,,23,126,34233,8537,17569,44416,17575,163670,11954,8146,19002,21833,20153,19969
-1,9,5,1.77778,1,1,1,1,2,142528,,11190,2657,46,0.6,268,3150,1,1,8,13947,11607,,142,1278.5,5293,2,96471,48990,1391,1437,67,1890,103,794,30,89,1337,136,1015
-1,13,1,2.84615,0,1,0,2,1,4391,,15218,108,9,0.142857,53,328,0,1,12,32464,20884,,108,,,3122,67280,6052,21195,20365,19981,49185,25862,1541,35894,1423,2968,1605,9831
-1,11,3,3.18182,0,1,0,2,1,1298,,31297,712,9,0.333333,392,607,0,1,11,79438,41325,,,712,,0,10231,602,635,223,611,972,3543,2699,2250,8345,86,8144,579
-1,4,10,4.75,1,10,2,13,1,55418,,19598,1526,32,2.2,254,357,1,2,4,40127,8579,,192.5,691,2393.2,12,126,4,102,38,124,57,8384,1150,25,169,89,113,1358
-1,6,8,1.33333,7,1,12,1,2,231662,,2721,401,1857,1.28571,1078,623,1,1,6,3524,2685,30.25,68,601.5,1813,70797,3841,7289,1682,9832,14553,4464,1409,18763,2886,2487,3353,2868,8522
-1,10,4,1.8,0,1,0,1,1,4882,,40433,58,425,0.454545,352,701,0,1,9,65581,4450,58,,,,109,5776,56987,62392,953,32141,2915,3844,3426,180,7,8,1251,1508
-1,3,11,1.33333,0,1,0,1,1,1301,,32830,2061,467,3,390,738,2,1,3,34588,34588,14.3333,295.333,880,6661.33,3326,10,53845,69024,4,44361,323068,5,6,189,7,4,1884,4
