#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9,gap10,gap11,gap12,gap13
-1,0,13,,2,,1,,2,41737,,,10286,,14,749,0,1,,0,,,33,427,721,32643.5,11,4,405040,6,132196,8559,141277,30084,18,150564,622,47697,40139
-1,0,13,,1,,1,,1,3436,,,654,,14,915,0,1,,0,,,18,187,762.75,2577,40,5393,8444,50485,15819,1384,4842,2434,8619,33062,10185,9253,792
-1,10,3,1.8,1,1,1,1,1,489186,,27544,474,113,0.363636,482,820,0,1,10,47082,18168,36,158,1228,,9,4448,5692,864,374,183252,37569,25349,10711,8522,1123,59303,40395
-1,2,11,1,0,2,1,2,1,11793,,187,2044,1886,4,440,863,1,0,2,187,187,,192.25,868,10039,17,663,20207,3108,44,344,7,4,6,46,953,437,8
-1,13,0,1.61538,,2,,2,,,,31156,,241,0.0714286,0,816,,1,11,42718,54597,,,,,14,179719,1661,10221,60300,10136,23017,242814,745,3879,5532,175,4210
-1,13,0,1.46154,,1,,1,,,,15687,,922,0.0714286,0,1383,,2,12,52675,62112,,,,,6,4008,1472,1294,6426,46984,194,30462,69412,7910,39020,37615,11049
-1,11,2,2.63636,0,1,0,2,1,769,,22640,522,15815,0.25,77,264,0,1,11,38856,35396,,383,661,,0,283758,5541,13217,38465,1802,42879,24830,1042,22396,26,42532,37304
-1,7,6,2.42857,2,1,1,1,1,6059,,15700,1340,11,0.875,448,689,0,1,7,34665,15796,,155,654.5,3209,37487,474113,24408,18317,97,191,8785,8,8,62913,109573,534087,30505
-1,0,13,,84,,198,,5,4726,,,13809,,14,306,0,2,,0,,,,,989.5,16139.9,161,1517,49,22,51,2981,30,5,16,21,548,82,1658
-1,11,2,2.27273,0,0,0,1,1,2406,,10980,38,220,0.25,284,614,0,1,11,38503,10499,38,,,,0,197,25730,10280,1244,1276,424,159859,16902,2989,19,1784,5115
-1,4,9,3,0,1,1,0,1,517,,7348,630,192,2,812,882,1,1,4,13695,12822,58,241.75,956.333,1775,1154,25,6,5684,949,660,143,749,31,539,1247,2952,5309
-1,0,13,,1,,1,,1,64,,,704,,14,665,0,1,,0,,,15,143,829.5,3614,1,36,18,10,132,8,55,9,4,74,31,73,23
-1,1,12,3,1,1,1,0,1,76,,13152,637,6,6.5,245,2523,2,1,1,22950,11192,26.3333,178,916.5,1707,8,291102,448238,6,12,53,850,3,356,10,14,3,1213
-1,13,0,1.53846,,1,,1,,,,2463,,1925,0.0714286,0,484,,0,9,5224,3307,,,,,12,10715,8589,79978,3287,20524,8239,1512,41513,14380,2815,7650,166
-1,0,13,,1,,1,,1,112275,,,1053,,14,307,0,0,,0,,,,236,691.8,2745,21,5,11,121,20,442233,5,283,197,400,347,10,6
-1,12,1,1.5,0,1,0,1,1,47,,32381,752,8789,0.153846,249,866,2,0,11,63129,138610,,,752,,0,16245,63344,63792,10000,10,2829,375482,81909,3374,5005,61368,63847
-1,10,3,0.9,0,0,0,0,1,3321,,1542,161,1693,0.363636,352,1205,1,0,7,2364,2359,36,412,,,179,17397,19,5687,2921,811,1314,340,238,3990,5301,52115,4656
-1,2,11,4,1,2,1,0,2,40,,15288,2765,3,4,327,158,0,2,2,65379,4202,18.25,147,775.75,13547.5,61,5,13,9,32,29,14695,2,1284,2830,3,1235,4576
-1,3,10,4,2,6,1,5,2,7135,,23040,6986,8700,2.75,660,2745,1,4,3,97050,6894,,,,6985.8,39,4233,11,141348,1287,10628,9946,5,4,157,5515,7,998
-1,0,13,,1,,1,,1,28433,,,6490,,14,941,0,1,,0,,,11,247,896,11504.1,6937,1355,26091,66048,7417,31,7074,4006,1544,359,2776,332531,152913
-1,5,8,1.4,1,2,1,2,1,2403,,744,140,900,1.5,1372,791,0,2,4,903,844,12.75,184.667,511,,17152,27132,2961,140,1461,17413,63234,17273,1592,1329,1129,139,27
-1,7,6,0.857143,1,0,1,0,1,5,,15295,222,33,0.875,353,4749,1,2,5,26990,3600,19,173,777,,8,6,289,5443,236,12,5343,7,2999,8,245,1230,7381
-1,12,1,1.83333,0,2,0,1,1,9,,15156,149,55029,0.153846,840,726,0,1,12,28358,29832,,149,,,11,11562,5661,7329,4757,7042,303,977,26,1884,96,687,232
-1,5,8,1.2,1,1,1,1,1,243235,,29875,1282,1283,1.5,431,1461,0,2,4,29966,59056,38,255.25,1376,3910,7,24,352853,21019,47228,18420,655,26190,1148,549,12961,1551,34526
-1,13,0,2,,0,,1,,,,11162,,24,0.0714286,0,552,,2,13,16874,6977,,,,,5,223921,240800,4026,7204,1385,10222,57,1488,17263,1494,68987,19209
-1,12,1,1.66667,0,1,0,1,1,31,,49417,43,57,0.153846,174,869,0,1,11,78039,65176,43,,,,9,10382,37061,31589,265088,34853,2544,20479,1229,19226,18477,2731,128530
-1,9,4,1.77778,1,1,1,1,2,32462,,10277,162,16094,0.5,1131,1875,1,2,8,28156,4470,,162,,,0,711,144734,1379,899173,181826,11097,40733,44284,115630,1029,50404,135668
-1,2,11,0.5,1,0,1,0,2,47,,2233,138,341,4,785,816,2,0,1,2233,,29,228.667,,,21,8574,219,88,22,14064,10304,65,5674,430,40,1384,47
-1,0,13,,5,,10,,2,651,,,10803,,14,230,0,1,,0,,,44.5,301,817.333,19656.3,35,8745,597,90,485,2817,3995,3415,2274,2056,795,612,2950
-1,13,0,1.53846,,1,,1,,,,31337,,82,0.0714286,0,325,,2,13,35213,56788,,,,,0,1012,385,31,1045,32,20,30515,3884,1840,1354,72,1336
-1,11,2,2,0,1,0,1,1,65224,,7135,420,3674,0.25,178,2447,0,2,11,10921,8540,,314,526,,1,21855,77427,92178,53572,222013,1002,4355,4450,37,31587,5446,55
-1,9,4,1.55556,0,2,0,2,1,52268,,7509,392,45588,0.5,382,1153,0,2,9,8880,8059,54,225.5,1061,,0,15638,45089,1223,70916,27306,14445,56944,46205,8698,5549,5864,1970
-1,10,3,1.9,1,2,1,2,2,8834,,30114,357,3470,0.363636,760,3579,0,1,10,66687,66565,,357,,,11,236,302,9409,22028,143842,71,436,88752,15787,12852,11822,1091
-1,13,0,1.76923,,2,,5,,,,19905,,33060,0.0714286,0,846,,1,12,27372,11365,,,,,4,42129,98631,2825,10376,11198,659,648,27,42090,14670,875,10420
-1,13,0,1,,0,,0,,,,6589,,62,0.0714286,0,1707,,3,9,10505,1377,,,,,13,10001,655,137,3524,5826,61,1317,2854,172,1447,318,4302
-1,9,4,2.22222,0,1,0,1,1,236,,18542,474,12,0.5,563,1210,0,1,9,31413,23055,11,314,785,,95995,43082,8809,1299,23305,4251,43634,7311,859,83602,77988,10053,29972
-1,0,13,,1,,1,,2,21612,,,338,,14,562,0,2,,0,,,18,224.2,799.75,,720821,17,877,48,172,53,21,912,1979,5053,4813,17,8
-1,10,3,2.4,0,2,0,2,2,2148,,13151,140,11900,0.363636,2021,1057,0,1,10,29394,11266,,140,,,5,34660,30775,34155,136592,2663,107477,173786,2489,10445,1291,4241,184728
-1,1,12,39,5,109,7,0,3,686,,13969,5237,4,6.5,429,54,0,0,1,223117,1015,,,1027,6078.4,143,35,47,1251,796,171,71,9,84,6750,4,660,1519
-1,11,2,1.45455,2,2,1,1,2,8359,,33895,167,49941,0.25,904,641,1,1,10,41396,33004,,167,,,18755,126910,132,11539,22,5179,8831,70852,53270,177231,163804,272186,1756
-1,4,9,9.75,3,16,3,15,2,7,,16309,1948,9,2,567,526,2,2,4,88953,24815,,178,742,2783.6,33057,60774,5,8,1444,7080,39,10,1356,42,1141,371,62
-1,5,8,2.4,0,1,0,1,1,332752,,4815,1095,85845,1.5,569,1217,0,2,5,17246,4294,26,68,990.75,4676,0,1024,93,7554,1185,70310,41737,26235,27,22,25,34,1051
-1,12,1,1.83333,1,1,0,1,1,4477,,21398,110,91,0.153846,4501,2835,0,1,12,51811,45789,,110,,,29,8534,66226,123947,2917,18730,11634,10266,18444,4477,40,3013,12009
-1,1,12,1,1,1,1,0,1,12230,,25769,1163,430,6.5,420,953,1,1,1,25769,,1,195,894.8,3865,0,38163,21552,19,5,582,293094,5,4,7,8,270042,297406
-1,13,0,1.76923,,1,,3,,,,6977,,31583,0.0714286,0,1259,,1,13,12689,11907,,,,,35,56367,10127,31865,225,2820,3974,1891,9917,5711,1422,1160,4605
-1,2,11,4.5,6,6,11,2,3,2557,,2996,6000,3,4,443,571,1,0,2,9254,2627,28,,1028,12167,0,5,2,942,8,62,12,158,9,4,10,3,16
-1,0,13,,0,,1,,1,14,,,1341,,14,686,0,1,,0,,,1,366.5,905.571,3452,41,18,15,5,130,3,30,1228,72,163,55,4,206
-1,0,13,,0,,1,,1,63,,,1947,,14,341,0,1,,0,,,39,172.667,1123.67,3564.5,26,402,10,893,58,9,70,1156,101,12,11,1827,222
-1,0,13,,2,,2,,2,230751,,,3364,,14,847,0,0,,0,,,6,151.667,780.333,9390,142,18,79082,140,151260,18,106288,35,85791,118622,30436,187807,103835
-1,12,1,1.41667,0,1,0,1,1,52,,15809,676,607,0.153846,364,323,0,1,12,16098,15897,,,676,,8,79,1406,1534,52,2368,4695,194,858,409,1501,65,118
-1,0,13,,1,,1,,1,42,,,561,,14,788,0,1,,0,,,23,163.25,959.667,3089,8,11,6,16,14,18,156,18,3,1399,4287,18,71
-1,2,11,1.5,2,3,1,1,1,1080,,2263,1242,597,4,455,1107,0,1,2,2315,2212,16,249.25,449,3045,285,16039,17090,313,65,281,2809,10,2120,34,1658,41,210
-1,1,12,5,2,50,2,0,3,84396,,4730,2235,82,6.5,317,1894,2,0,1,21174,914,35,272,983.5,6043,99859,1091,2439,302524,517061,63454,43467,5,16,261,2,5,15
-1,8,5,2.875,1,1,2,1,1,235,,19353,2956,186,0.666667,520,1342,1,3,8,52329,11697,,208,964,6699.5,3133,5378,2822,106,8853,1490,5350,31,79,2682,1978,1162,8592
-1,5,8,1.8,1,1,1,1,1,557,,10238,3326,325,1.5,333,461,1,2,5,14024,14024,,234,875.5,7622.67,175457,11737,480793,39892,14396,36852,6996,42546,393,27831,36618,26292,8320
-1,9,4,3.44444,6,1,8,1,2,37,,64976,2761,570,0.5,363,854,2,1,9,162035,90933,,200,,5321.5,28988,41,2801,675,48,4921,6,7238,2149,1314,2309,10009,15904
-1,0,13,,0,,1,,1,36898,,,356,,14,379,0,1,,0,,,29.6,247.6,1079.67,,154,4467,25,75,13,44,1045,19,30,120,2792,79328,1170
-1,12,1,1.91667,1,0,0,0,3,70,,13173,6,18,0.153846,86,655,0,1,12,14959,13116,6,,,,16,11314,1375,46205,15185,25953,25674,8979,7520,1412,17087,49319,8680
-1,0,13,,4,,8,,3,1304,,,4086,,14,565,0,0,,0,,,,176,776,7093.71,2582,5,1335,393,738,425,93,196,855,317,29,326,1453
-1,5,8,1.2,1,0,2,0,2,116,,3834,378,403,1.5,512,848,0,2,5,5847,1504,19.5,159.5,629,1719,14,79,699,444,414,14,733,35,583,107,1529,801,3611
-1,2,11,3,0,2,1,0,1,2887,,27694,949,6,4,807,1128,3,2,2,75920,4102,7.25,229.6,,4633.5,7,64018,97,20,19,1173,16,23,1209,855,37,566,15296
-1,0,13,,1,,1,,1,40449,,,976,,14,737,0,1,,0,,,31,234.333,549.333,3089.33,8,151348,354293,192719,9,3,8,165,11,22047,6708,20004,4463
-1,10,3,1.7,0,2,0,2,1,323944,,18107,445,171,0.363636,721,917,1,2,9,23430,25509,57,,1222,,429035,7241,16113,327011,4125,99813,115123,10894,41,14767,24328,20354,20088
-1,1,12,2,1,1,2,0,1,6,,17444,478,2,6.5,363,2085,2,0,1,23958,23958,48,122,1246.75,,29,1276,21,34,96,3,61,195,79,53,108,716,12
-1,5,8,1.2,1,1,1,0,1,6034,,7474,1495,7436,1.5,1138,1578,1,0,5,7956,6992,12,133.25,570,5422,82081,34192,397774,1648,911,382,420,107507,28706,2823,608,14008,150984
-1,8,5,2.625,5,4,8,4,2,31521,,8057,691,45493,0.666667,676,1618,1,2,8,14445,4802,34.5,,615,2156,0,1328,260345,7124,14743,27621,17779,6,30936,152201,61825,23611,4043
-1,9,4,4,0,7,0,18,1,8647,,31296,440,15,0.5,807,1287,0,1,9,49216,43745,,440,,,0,1343,32062,10123,1441,70372,52765,30979,55,825,224481,2215,26570
-1,1,12,5,1,2,1,0,1,147,,598,3875,351628,6.5,271,2029,0,0,1,2831,2831,19.25,264.667,1134,38351,0,4144,310,1236,63,10059,105,12,6,4,3,8,51
-1,2,11,1,2,2,2,2,1,20,,48941,600,18,4,533,1367,2,0,2,48941,48941,6.5,94,913.429,,0,44,151,11,26,12,80,31,165,161,1104,226,1267
-1,10,3,1.2,0,0,0,0,1,8929,,6026,30,26626,0.363636,262,1404,0,3,8,7242,4974,30,,,,24,16366,168533,9434,4897,444,629,9125,37576,5308,50950,127866,9791
-1,3,10,1.33333,1,2,1,3,1,556,,13526,4857,418,2.75,846,585,1,1,3,15031,15031,35.5,253.5,616,11689.2,167317,13,1373,4592,2638,1420,34,8539,1483,8533,1188,1684,137
-1,0,13,,2,,3,,2,16583,,,10630,,14,594,0,1,,0,,,,328.667,1088.5,17771.1,171536,1250,15,60,9,10,4,6,309,1065,166,40,2596
-1,0,13,,1,,1,,2,34,,,1176,,14,348,0,1,,0,,,19.5,256.5,723.75,3935.67,0,33405,538,177,39,73,103,527,6374,23482,12,895,103940
-1,0,13,,2,,5,,3,219,,,2324,,14,422,0,2,,0,,,11.6667,,860.8,5174,0,6851,176,3,12,86,147,79,3,7,1,7,34
-1,4,9,2,0,1,1,1,1,87219,,14330,1817,482,2,377,6254,0,3,3,15776,20751,17.5,109.5,557,7751.5,21,4,250,4296,11331,11561,7547,1324,21392,11350,18,1472,30594
-1,1,12,0,1,1,1,0,2,5729,,,628,,6.5,430,1345,1,8,0,,,13.8,161,627,3097,15,219,1145,13,293,512,24,39,3,9,3,6,3
-1,2,11,1,1,1,1,2,1,8,,503,193,7,4,631,3949,3,1,2,503,503,32.8333,117.333,786,,23,7996,7718,21,8,26,33,320,119,208,29,5,33
-1,12,1,2.41667,0,0,0,2,1,1096,,4573,35,149,0.153846,36,1069,0,2,12,8818,5644,35,,,,9,4273,3262,1088,271,5894,1462,1095,185,1605,8580,1096,7276
-1,8,5,2.25,1,1,0,1,1,162450,,21716,5103,1279,0.666667,936,711,2,1,8,56425,12149,,128,,6346.5,20,25,590,10823,69160,102802,130608,62391,106782,34,24378,5720,8767
-1,1,12,1,1,0,2,0,2,29556,,36,428,3953,6.5,430,1377,1,0,1,36,,22,140.429,1365,2725,540668,181379,235,3,570,13,4,38,10,321,47,5,26881
-1,2,11,2,1,4,2,0,1,4841,,5167,2446,13,4,421,461,0,1,2,6000,4902,35.5,195.333,,4760.8,0,16,8581,2135,215940,7360,1358,6048,1450,24196,229528,59777,102577
-1,2,11,1.5,1,1,1,0,1,124056,,17437,278,5,4,1022,2409,1,0,2,23188,23188,14.8333,170.333,1226.5,,0,20,899,1727,8,13,48,7,12,928,92,63544,25491
-1,6,7,1.83333,4,7,6,7,2,43103,,19133,2721,43099,1.14286,633,1408,1,0,6,45812,14843,,233,665,5750.67,23021,2899,14645,446829,316594,161471,105052,106459,42001,88,11014,16227,36789
-1,5,8,1.8,1,0,1,0,1,5162,,7125,1906,19968,1.5,403,803,3,0,5,14721,6351,61,112,506,6920.5,18,33707,1768,9,3484,632,16,169503,27305,4,25,86502,69398
-1,5,8,2.2,1,1,0,1,1,35,,25645,1437,140,1.5,444,675,0,3,5,49055,32026,27.6667,128,1022,4620,38018,6,1265,221812,19869,51,5975,116750,1053,4386,6,1235,1629
-1,1,12,7,1,15,2,0,1,1321,,28960,4354,9,6.5,463,2149,1,0,1,75691,,,300,918.5,6493.86,11,5,119,7,11,125,9,363,8,0,136,512,84
-1,0,13,,1,,2,,2,9,,,575,,14,370,0,1,,0,,,28.6667,92,857,1965,20231,36,37,43,17,4,29,471,1165,983,8,14,4
-1,11,2,1.36364,2,1,0,1,1,477,,8404,7771,2924,0.25,776,358,2,0,11,8511,11320,,122,,15420,161069,496841,35841,61,148,3876,54,264,7209,53,1511,9464,525
-1,4,9,1.75,0,0,0,0,1,198309,,7030,432,7279,2,212,430,1,2,4,9052,5008,19.75,204.333,973,2222,358923,80625,24,9943,225,24041,8847,11709,17289,22,374,2467,458
-1,0,13,,3,,5,,2,10146,,,21575,,14,884,0,1,,0,,,,170.4,,34952.2,0,43,6076,123,15,75826,13,9,39,327,67567,11,3
-1,0,13,,2,,2,,2,2254,,,2802,,14,1234,0,3,,0,,,,291,706.333,6886,0,56243,29,6631,29,200,158315,66,74,994,25,56,30
-1,10,3,1.6,0,1,0,2,1,821,,54812,12759,174,0.363636,380,634,0,1,9,60896,50082,,248,,25269,69916,8906,82008,334906,145,16972,93,889,803,23305,32995,79535,152088
-1,2,11,1,1,9,1,6,2,109,,1328,1023,146,4,539,1246,2,2,2,1328,1328,17.6667,104,1168,2143,198736,86502,10879,1280,5752,17253,970,5,28,326,599,217,159
-1,9,4,2.66667,1,2,0,2,1,4379,,4654,1022,2078,0.5,269,371,0,0,8,9542,8412,,91,1487,,41501,6410,2702,5625,11211,15971,349,2672,356,29,6931,6571,14711
-1,2,11,2.5,1,3,2,2,2,12,,12692,2441,12,4,182,495,0,0,2,34264,34264,6,235,692,4160,20506,1097,61,18899,45,3,4,2772,49,4101,15727,109790,1491
-1,5,8,1.6,3,1,3,1,1,39986,,15946,6954,614,1.5,846,1044,1,1,5,29792,9777,42,109.5,743,26919.5,45,3368,16499,54158,7634,2007,117772,38,181478,10,449,30,26199
-1,2,11,2,1,1,1,0,1,848,,23274,1578,18,4,526,1288,1,1,2,48462,48462,37,154,578.25,7195.5,17,27,24,25,21,56,9820,19783,1752,40051,20156,21623,16
-1,7,6,3.57143,1,3,1,2,1,90904,,18566,511,358,0.875,847,500,1,1,7,46720,14485,,254.5,639.25,,14,1463,199,5532,292816,4144,3823,6,1666,8394,547,12406,1450
-1,13,0,1.84615,,1,,2,,,,41837,,627,0.0714286,0,1486,,1,13,55168,33224,,,,,8,79463,34918,2724,31353,10510,10736,51909,10169,37645,2555,35999,20574
-1,0,13,,4,,6,,3,37474,,,3857,,14,340,0,0,,0,,,,184,1025,6523.86,4,61521,110,20627,819,79253,91323,1,4,58850,21186,6033,272252
-1,1,12,1,1,2,1,0,1,9,,2339,3252,209,6.5,499,1260,2,0,1,2339,2339,30.5,212.125,453,36812,117,5,79078,29,648,6,5,10,25,15,22,340,16
-1,13,0,2.15385,,1,,1,,,,37394,,10,0.0714286,0,483,,2,10,60064,49964,,,,,0,12423,90,45,23,10375,50,14217,198,227,134,4223,5547
-1,12,1,1.83333,12,2,0,3,1,10,,4075,825,2655,0.153846,305,1151,0,0,12,7424,7390,,,825,,148384,939,13058,277,4905,7767,10,19469,21231,3053,2334,3063,10602
-1,12,1,2.75,0,0,0,1,1,10488,,49599,20,13,0.153846,664,2365,0,2,12,113693,19634,20,,,,0,4530,5485,13256,1100,2539,2907,1509,1934,52857,1801,5810,47
-1,13,0,1.46154,,1,,1,,,,17564,,120,0.0714286,0,764,,1,11,30823,11486,,,,,23417,40067,30325,2491,216149,31549,1580,10326,7480,10730,15203,58331,99719
-1,6,7,3,0,1,0,2,1,3221,,4244,1487,489,1.14286,278,278,0,1,6,9791,4019,,,652.6,3571.5,89339,11371,8501,10352,54,1417,1572,6896,291,2729,191,0,4643
-1,2,11,3.5,2,1,2,1,2,11078,,1433,6188,36,4,634,857,0,1,2,4078,,,197,1082.67,9738.67,0,7342,44503,10324,362,37078,3354,5624,8076,4265,272,6963,62165
-1,3,10,1.33333,0,1,1,1,1,112772,,3223,6406,202,2.75,336,528,1,0,3,4488,176,22,218.5,,12711.2,12,227281,169512,173,137496,884,441,13,13,8,44357,72016,6
-1,11,2,1.72727,1,2,0,3,1,211,,75245,1101,43200,0.25,328,1710,1,0,11,80306,136607,,212,,1990,0,21539,21257,8599,3172,272,6899,171772,132103,17275,47,61934,171384
-1,10,3,3,0,1,0,2,1,4,,32470,152,17,0.363636,309,1073,2,1,10,45168,33620,47,256,,,17,159576,6245,23827,23402,26552,452,6534,21459,57,6779,406,915
-1,12,1,1.58333,-1,1,0,1,1,537480,,13321,1811,16323,0.153846,172,425,1,4,11,16706,10352,,,,1811,0,3,29768,12793,161,1139,7615,4486,12506,116,4138,6058,2520
-1,6,7,2.5,1,4,1,4,1,76,,26841,8387,367,1.14286,468,1048,0,1,6,63764,76388,,231.5,890.667,27787,1846,1558,13,102471,814,4890,2770,5501,7039,1978,649,10767,4320
-1,6,7,2.5,14,2,33,1,3,60927,,10863,2319,9,1.14286,372,1495,1,3,6,20272,17967,,,1488.5,3978.5,1,22874,29,5932,12740,134,1191,66569,164222,22,339684,40,1375
-1,3,10,4.33333,2,8,3,6,1,12078,,5438,10411,116,2.75,239,652,0,0,3,14945,2912,,265,624,14707.6,3,4,2,24,13,40,2786,791,8,7695,69,2415,229
-1,2,11,2,1,0,1,0,1,65299,,20293,3050,1243,4,314,976,0,2,2,46747,12642,34.5,270.333,549,15750.5,13,82590,320885,2483,17968,49,19354,14641,11,115,1777,6756,20
-1,8,5,4.75,2,6,2,7,1,118721,,26024,1642,8,0.666667,174,758,0,2,8,56399,49200,14.5,,591,3794,4,10,5813,2478,622,5471,383,8,8737,9397,19062,818,26265
-1,0,13,,1,,1,,1,165423,,,377,,14,1831,0,1,,0,,,18.75,278,1103.5,1994,5722,7346,7171,18,19,53,11,1220,55,20,419,6668,50
-1,8,5,4.125,12,7,16,9,4,10415,,3935,9963,26,0.666667,434,683,1,0,8,10534,3366,33,,,12445.8,1653,2765,2023,101,1389,82,71,1358,963,15,2570,427,8210
-1,9,4,2.88889,0,2,0,2,1,118456,,28069,4975,152930,0.5,345,3185,0,1,9,60653,35481,19.5,,,9930,0,260586,12871,11113,151618,122238,4368,1241,87,475488,49927,171413,94
-1,12,1,1.33333,1,0,0,1,1,8,,3800,46,10898,0.153846,867,259,0,1,10,4488,,46,,,,2312,8,7915,2399,38,1084,8691,524,5575,1466,1097,755,3913
-1,13,0,1.30769,,0,,1,,,,2018,,62,0.0714286,0,695,,2,12,2387,2339,,,,,6,40404,2458,91,8619,268,16078,93,21256,106,4192,6972,2880
-1,12,1,1.33333,0,0,0,1,1,918,,12769,129,7113,0.153846,251,1107,0,3,11,17163,14540,,129,,,33,4448,1235,61371,3482,2980,27082,2873,918,12060,49257,39727,69505
-1,4,9,2.25,2,0,4,2,2,588,,36809,2352,92,2,467,1285,1,2,4,47316,31793,,78,933.6,7036.5,10,756,293,39877,15,24,2878,7,194,30,4170,4227,20544
-1,3,10,2.33333,1,1,1,1,2,237740,,7527,2955,10019,2.75,658,1796,1,1,3,21034,446,,249,957.5,12164.5,349827,413121,3989,40,103,175167,21,1961,602,598,39036,93,195
-1,0,13,,2,,3,,2,41,,,737,,14,565,0,2,,0,,,11,227.833,934.75,2233.5,601,69,75,10,21,474,116,364,145,17,142,98,569
-1,1,12,0,1,0,1,0,1,123594,,,616,,6.5,868,1116,1,0,0,,,16.5,228,1100.67,3111,0,4,9,10,12,3,13,890,1441,23813,8,159,1942
-1,3,10,1.33333,1,1,1,0,1,241,,2746,420,439,2.75,784,1362,2,1,2,4680,5894,26,99.6667,956.5,1880,5,1256,40056,34,31,167,1306,105,96,18,79,1353,57794
-1,13,0,2.07692,,1,,1,,,,1316,,266,0.0714286,0,657,,1,13,2091,2025,,,,,16,22,27388,149,30001,23006,10459,15445,1835,22733,4598,44416,66257
-1,13,0,2.38462,,0,,1,,,,16797,,6598,0.0714286,0,965,,2,13,40738,30506,,,,,29,1717,1423,1172,1348,203,6004,210,6393,298,3901,7393,32
-1,4,9,1.75,3,1,4,1,2,275137,,2723,1955,2035,2,872,1040,0,0,4,4708,1009,21,,775.833,6461.5,0,12697,3,97534,40,41039,7221,38649,2536,1592,1148,10729,6399
-1,1,12,3,30,17,94,0,5,229931,,2610,1001,1845,6.5,928,1469,1,0,1,5014,2791,16.75,,787.4,3505.5,0,308391,165466,126972,5516,1599,6,17,51958,20017,1238,7371,87831
-1,3,10,2.33333,1,5,2,4,2,101976,,20333,1602,143,2.75,907,1767,0,2,3,32813,6268,16,420,936.333,3088.25,0,9009,9405,117,86,12941,108,9976,38,4495,12874,1084,6
-1,0,13,,4,,4,,2,8022,,,9106,,14,472,0,2,,0,,,34,106,817,12872,168823,3,107410,285,268,19,3995,1133,678,206,20908,144,3173
-1,7,6,2.71429,1,0,1,1,3,204,,18043,407,24,0.875,435,591,0,4,7,31378,15471,1,,610.25,,7493,12749,420,55,714,346,234,2296,20,10,206,31998,9287
-1,11,2,1.90909,0,1,0,2,1,17,,3130,468,630,0.25,881,981,2,1,10,6014,4095,13,,922,,61,64,1147,62,198,5923,2616,1317,4794,901,272,4236,14774
-1,1,12,7,0,8,1,0,1,2594,,16532,1974,32,6.5,204,312,1,6,1,94394,2699,19,326.5,765,9411.5,10,58,5370,373,133,86,3711,49,320,9,1295,1575,280
-1,0,13,,1,,2,,1,1168,,,2759,,14,490,0,2,,0,,,41,163.25,864.4,10284.3,0,23,6762,25,7,366,31138,5,4,4,2981,314,6
1,4,9,3.5,4,9,6,13,2,30424,,19750,1677,34,2,575,1246,0,1,4,53106,17835,16,228.333,1080,5275.5,8697,115453,87648,12089,8852,89790,8651,9456,782,1260,339,14171,692989
1,13,0,2.38462,,0,,0,,,,18142,,2545,0.0714286,0,804,,1,12,35585,39243,,,,,19251,5436,1302,5673,43636,8157,532,1032,52068,5694,15663,1458,3124
1,9,4,2.11111,1,2,1,1,1,9003,,36457,472,7,0.5,662,918,0,1,8,39726,38365,30,312,1515,,0,9786,109,61,11248,9092,135,48,3962,10,3984,5048,90697
1,1,12,6,3,4,3,0,3,120266,,38417,8272,6,6.5,750,740,0,2,1,131909,,,108,1022,9813,16,902,9145,1077,362,950,334,45,15918,917,13174,228998,108142
1,0,13,,1,,2,,1,11122,,,4966,,14,826,0,0,,0,,,,179,947,6837.33,106,1337,2788,15815,173,14,19,1295,45,363,897,5738,974819
1,0,13,,1,,2,,1,5,,,616,,14,192,0,3,,0,,,41.6667,204.167,1003,2324.5,17,11,12,27,131,796,3,13,3,51,31,11,29
1,6,7,1.83333,1,2,1,2,1,333,,30966,476,320,1.14286,996,981,2,1,6,46927,62042,10,253.667,852.667,,106944,178239,73,130,8338,23,59,2812,263,105,278,35625,1151
1,9,4,2,2,3,2,3,2,769,,45238,1666,89,0.5,322,1385,1,0,9,69692,96697,,401,1514.5,3235,89291,2876,93786,59060,8535,8469,42089,101979,311003,359,2504,6233,361206
1,13,0,1.61538,,1,,2,,,,21054,,41420,0.0714286,0,614,,1,13,25756,20621,,,,,0,31902,4168,18738,1682,538,1467,2039,19538,7501,415,10911,397
1,12,1,2.91667,0,3,0,3,1,24,,27460,142,47,0.153846,733,752,0,1,11,83933,58456,,142,,,0,3190,98,1366,6880,10156,277601,10342,73312,112387,10062,24,1104
1,1,12,6,1,0,1,0,2,293,,8081,5892,7,6.5,355,1459,1,0,1,14478,,,154,825.667,11226.6,11666,2,18759,1554,45750,47,179,1393,102,1273,8,196,1532
1,11,2,2.27273,1,1,0,1,2,587,,23051,82,175,0.25,689,1853,1,2,10,63015,37807,,81.5,,,16,1066,106943,2465,10170,1435,193,140,1034,8951,1483,4359,24317
1,2,11,0.5,2,2,1,0,2,365323,,24507,1835,6,4,683,587,0,0,1,24507,24507,22,222,1479,4842,171560,12857,151303,354,1065,5993,18519,4111,65,5652,681,24,3926
