#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9,gap10,gap11,gap12,gap13,gap14,gap15,gap16
-1,3,13,4,2,5,3,1,2,328,,7202,4324,19,3.5,948,1018,0,0,3,24077,2083,,,802.5,5888.78,4656,16879,10473,1108,7508,35731,3,152,171,87,1042,1964,210,15862,12,7
-1,15,1,3.2,1,20,0,67,1,129024,,47192,3420,320,0.125,19,846,0,1,15,65750,53537,,,,3420,0,11939,14238,9633,40570,16326,2945,5709,80406,19,70699,21000,91696,46037,62801,155666
-1,0,16,,1,,1,,1,24860,,,5347,,17,280,0,1,,0,,,30,237,970,11825.4,206106,1167,153,1807,3105,108,18,3553,6198,61,2820,98,5,2839,1664,768
-1,9,7,6.44444,2,18,3,45,2,15552,,6022,13680,7,0.8,337,502,0,1,9,20731,7357,,,,13680.2,7167,95,1129,161,46,229,8545,2535,4749,15883,3952,1337,5,7,118,26
-1,0,16,,2,,2,,2,2488,,,6273,,17,825,0,1,,0,,,8.5,321.5,797.8,13673.3,68,116,64,87,27,58,78,72,34,154,1111,303,28,15817,12746,36
-1,15,1,1.86667,0,1,0,1,1,27,,47919,465,7,0.125,405,1477,0,1,15,67725,48062,,,465,,4,152547,18896,24198,40358,1282,259,4393,9585,515,11318,17074,70133,1419,27,251
-1,1,15,2,1,0,2,0,1,79980,,384,589,28,8,819,666,2,0,1,767,1,26.2,164.4,844.25,4505,132066,150018,13,278210,4248,44,1681,42955,6586,123,221,137,180,1764,48547,7116
-1,9,7,4,1,4,1,4,1,129102,,20782,1816,16,0.8,243,247,0,2,9,56086,18360,,,871.25,3705.5,0,143456,32659,37239,66302,6986,48,199,5509,5948,5527,9774,1490,10,2011,3742
-1,15,1,2.06667,1,1,0,1,1,292193,,26694,2310,261,0.125,286,941,0,2,14,42080,33871,,,,2310,0,23062,5942,6876,7129,27849,23305,7085,25292,6188,951,17889,15221,23496,23151,10266
-1,5,11,1.8,1,1,1,1,1,170073,,9966,2845,148,2,1536,1401,0,2,5,12601,11603,34,322.667,1254.5,5556.8,3,666,632,565,869,14750,3057,1282,714,412,1773,20058,0,2680,4444,11721
-1,16,0,3.6875,,1,,2,,,,19704,,49838,0.0588235,0,333,,0,16,46378,,,,,,0,4589,1173,8,10,35,2343,14312,116,539,3018,2,5,26,10,3
-1,0,16,,1,,1,,2,861,,,2865,,17,1298,0,2,,0,,,6,178.25,902.25,5931.29,916969,27,647,1050,1612,728,1603,3632,594,241,1457,1365,1397,7387,243,923
-1,2,14,2,1,2,1,1,1,9681,,7319,1147,4,5,424,995,1,2,2,12046,268,18.3333,194.25,588.333,3364.25,66,14409,13,3,180,4132,2664,113,8,1515,41,1199,25,265,1604,46612
-1,4,12,1.5,1,0,1,0,1,113021,,7149,713,642,2.6,474,546,1,1,4,10111,4190,16.2,,592,2695,1104,5,6196,216,22,35295,20086,18966,22776,126,131,36,1155,481,1029,186
-1,8,8,0.875,2,0,2,1,2,57683,,7972,1193,179,1,274,260,0,2,6,10807,6141,1,230.5,964.667,3092,14,215,1146,275,1334,239,6752,353,1197,233,3012,9,5299,425,21245,23
-1,5,11,1.8,1,1,1,1,2,186,,10821,2954,17,2,279,668,3,4,5,22134,16381,30,233.5,,15910.5,0,2659,69,10062,9037,31547,8,7289,3971,25101,90863,615053,36,4207,24,71
-1,1,15,2,0,1,1,0,1,673,,6413,4431,1,8,337,342,1,1,1,12152,674,17,397,878.667,20110.7,28,3,4,23,1,1364,141,175472,159,10145,1052,15,435,30,967,8
-1,1,15,11,4,17,4,0,2,18293,,25909,6542,6,8,3431,707,1,1,1,223117,16882,,242,1500,8362.78,5,3,78464,23827,29,5,7250,1221,8,1636,7214,61,500,51,886,1180
-1,16,0,1.25,,2,,4,,,,6735,,84322,0.0588235,0,706,,0,14,7618,1952,,,,,3,1206,1521,1218,2020,2781,23903,14875,1482,91613,27355,3067,13115,27713,30146,1126
-1,7,9,3.28571,0,0,2,2,1,137666,,17012,432,2,1.25,347,647,2,5,7,45651,9014,18,190.333,617,2030,3,38774,20,120,230,850,478,1355,1525,1197,8458,1825,1241,5912,8834,10751
-1,2,14,1,1,1,1,0,1,39143,,807,668,1532,5,616,880,1,1,2,807,829,29.6667,74,795.333,2030,92480,69126,2728,165641,38,4,22,19912,1345,6,4,10,220,1189,11,1275
-1,1,15,1,0,0,1,0,1,57,,54104,1238,8,8,1114,1896,1,2,1,54104,54104,,200.2,1020.88,4703,0,1718,40,937,19,20,5998,27,4121,108,11,27,118,4371,44,1439
-1,16,0,2.5625,,2,,3,,,,28916,,224,0.0588235,0,313,,1,15,79307,75307,,,,,0,127,899,306,74,56,84,204301,134,7133,22724,86,10170,113,1127,23
-1,1,15,2,1,4,1,0,1,16,,4156,355,5,8,468,437,1,0,1,8092,8092,29.4286,190.5,757.667,2082,227412,1874,15,3,6,26,4,8,4,36,170,841,7,3,26,16
-1,13,3,1.15385,0,1,0,1,1,3493,,1076,45,17146,0.285714,280,1735,0,1,11,1476,1388,45,,,,13,5020,2089,2484,3368,70,2091,10694,63224,9678,18807,7817,769,14456,4772,5468
-1,15,1,1.53333,1,2,0,1,1,172,,23467,381,175,0.125,1374,1047,0,1,14,37801,19768,,381,,,0,12523,46227,8164,10025,76438,4089,527,8281,172,7237,54368,84395,668,20056,12395
-1,7,9,1.85714,0,1,1,1,1,132327,,31617,432,1145,1.25,714,1092,0,0,7,58625,56738,7,368,1017.5,,173058,5,13519,45201,16068,782,34670,6396,154068,3622,6165,24158,177,1921,10972,7
-1,9,7,1.77778,1,2,2,2,1,212,,29655,357,320,0.8,225,1711,1,1,9,39764,39219,8.5,151,727.333,,175805,3118,28684,11429,27328,1253,4388,10325,85100,65828,44053,131744,121241,1437,14378,34292
-1,16,0,1.9375,,0,,1,,,,8683,,14276,0.0588235,0,580,,1,16,16469,13976,,,,,58200,8550,5171,318,3012,183,16052,3861,59,113112,117,47888,7897,866,19975,33484
-1,5,11,1,1,0,1,0,1,278194,,40895,663,454,2,514,1147,2,1,4,78200,467,2,212.75,936.667,2961,80832,41518,54380,361638,284737,9,23294,6,258159,22480,27499,1601,5633,141220,13299,1172
-1,2,14,1.5,1,1,1,0,1,298482,,846,2241,2382,5,633,1522,1,0,2,993,993,14,172.667,984.167,8306.67,2,15802,19,1263,2776,1300,4,3111,20436,491971,25875,370170,34873,2670,1687,96161
-1,13,3,2,0,2,0,2,1,52,,15378,1336,1839,0.285714,506,1303,1,1,13,28795,6196,,183,891,2935,19,291890,116,211,11291,1669,25908,54964,1030,95142,56398,6913,1781,11059,190,4578
-1,7,9,1.57143,0,1,0,1,1,153645,,18502,636,1041,1.25,477,1469,0,1,6,36215,47406,31,151.333,1047,,5,196886,43844,117640,75294,20063,22,18759,107746,67661,35901,9025,211287,200749,106,143593
-1,16,0,5.1875,,1,,2,,,,41669,,6,0.0588235,0,738,,3,16,133589,18798,,,,,0,17306,1283,47,883,744,9943,2953,19,1338,67,3853,68,268,317,805
-1,0,16,,4,,5,,3,4,,,4272,,17,372,0,1,,0,,,41,100.5,1168.8,8285.71,5968,999,1459,207,138,1107,4312,231,1096,1787,96,13,135,1028,2,133
-1,5,11,3,1,4,1,4,2,1257,,48179,864,18,2,459,2896,1,2,5,99844,65454,,140.75,818.2,2425,0,77671,1420,4116,54,1,9,36,1171,169,25,58,18525,27298,36116,23
-1,10,6,0.9,0,0,0,0,1,258701,,4397,30,848,0.636364,1723,852,0,1,6,6388,4981,20.4,76,,,4,107967,804,10712,29608,14574,1211,9,7936,27900,8079,1268,174,20,4269,6807
-1,13,3,2.76923,0,1,0,1,1,202,,40514,322,85,0.285714,390,810,1,0,13,82271,61699,,322,,,3943,225,11318,19860,36168,14370,63078,17,33176,18692,364,84676,50223,28144,18257,34185
-1,1,15,2,2,3,2,0,2,1009,,38325,5946,2375,8,1195,782,1,0,1,74623,74623,30,283.5,1122,25117.3,25,9,121,206,130,554,418,188,157,9,255,798,2933,4693,26299,18761
-1,14,2,1.64286,1,1,0,1,1,316706,,20539,871,2293,0.2,371,2809,0,1,13,30162,28331,,,870.5,,21,19569,20198,5923,14402,7742,7186,12520,109458,55,47625,228821,127828,10481,2660,4631
-1,3,13,1.33333,2,2,3,0,1,23343,,9722,1790,2585,3.5,353,1018,2,2,3,9790,458,26.6667,218,779.333,17857,11,1375,82894,30260,49257,49242,770,279,371,652,164,151190,7520,169886,73235,19368
-1,0,16,,3,,4,,1,816,,,6004,,17,423,0,1,,0,,,21,341,910.143,12760.9,64737,92126,286557,20311,9891,17095,18958,25719,40388,33303,9898,30286,30959,16821,33190,26959
-1,3,13,1.33333,1,3,1,2,1,124,,1718,4707,13200,3.5,390,649,1,0,3,1893,426,18.3333,165,733.8,14325.2,7,11,64,1322,161,1586,23,4004,1758,29,1166,6,1560,45985,5589,27404
-1,13,3,2.07692,0,1,0,2,1,400,,24276,355,108,0.285714,236,605,2,1,12,45952,26945,,355,,,8938,6765,17436,51,32965,28,1499,10,11213,7493,1161,3151,15634,22346,14144,12338
-1,12,4,2,1,1,1,1,1,391584,,22092,222,5500,0.384615,589,1229,0,3,12,38172,45342,57,304.5,,,27346,6948,6155,18369,512624,164519,277519,3141,25955,23100,31726,996,108139,80568,7381,40202
-1,1,15,2,0,1,1,0,1,22598,,1932,1561,29,8,341,929,0,1,1,3538,325,,279,1181.75,2891,16,18418,1772,64,3,1216,3192,1340,852,1580,1942,1135,261,2565,1340,22
-1,0,16,,2,,1,,2,7291,,,567,,17,507,0,1,,0,,,18.1429,215.8,1403,2528.5,60,25,14,245,104,50,23,13,20,589,1872,8,2570,63,70,19
-1,3,13,5.33333,2,14,4,17,2,15,,4076,3613,33,3.5,233,248,1,1,3,10471,6803,,269,1125.75,5512.57,207,14,167,392,783,60,14,6,1160,18994,481,867,1560,21,4736,5389
-1,16,0,2.375,,1,,1,,,,28588,,86,0.0588235,0,890,,2,16,38511,41831,,,,,0,24,1571,1044,8729,68840,195,187,10989,137,633,1294,1380,2840,53152,2591
-1,4,12,2.75,1,2,1,1,1,660,,23589,1402,12,2.6,452,1051,1,2,4,31086,38469,23,261.5,629,13498,67420,76746,7231,960,6275,3929,9830,240,2797,10,2480,20,6,32,39,32
-1,0,16,,1,,2,,2,6804,,,1110,,17,955,0,1,,0,,,34.75,349,730.667,3419,4,97648,155230,5692,1364,3105,2774,4473,1318,18,11,101,463,1220,9,1194
-1,15,1,2.13333,0,2,0,2,1,28,,28365,742,55,0.125,346,1250,1,1,15,43090,21423,,,742,,35,12900,76419,33123,109478,266487,35688,20359,46834,11043,116386,36417,61693,73149,64205,30136
-1,14,2,1.35714,1,1,0,1,2,926,,23008,68,130,0.2,608,1098,0,2,10,63812,28544,,68,,,939,14786,860,1894,5327,599,1070,1632,4104,7523,5802,1403,7426,2759,992,159899
-1,15,1,2.13333,0,1,0,1,1,298,,21285,,4310,0.125,1218,622,1,1,14,36739,23340,,,,,0,2038,13108,42550,3566,1520,41303,21411,14501,10194,5566,14425,1545,5754,14933,29567
-1,0,16,,2,,2,,2,1012,,,5248,,17,1408,0,1,,0,,,5,149,1049.67,9389,149613,1801,978,1651,2781,19304,36907,1645,61,1125,14,3403,1073,3373,685,85
-1,1,15,5,1,1,1,0,1,5007,,10396,8308,11,8,964,672,1,2,1,31007,6459,,149,937.333,12092.4,7,19,1880,2850,6,7,795,4,6,5,279,146,3,34,270,33
-1,2,14,1,1,1,1,0,1,263,,5056,650,30,5,253,2878,1,1,1,9952,,14,190.333,635,3317,0,956,276,1383,4,5,11,5459,306098,2571,256169,55,18,51,384,15
-1,0,16,,1,,2,,1,185,,,1538,,17,418,0,2,,0,,,,328.75,825.429,3502,1371,29,4109,344,45,35,36,455,667,375,2714,1243,1332,498,8071,1520
-1,6,10,1.33333,1,3,1,3,1,68,,37578,4520,215,1.57143,204,1529,0,0,6,71438,14612,29.3333,181,699,14450,4399,2703,155,1319,107,12,134,65,868,180,1369,4969,13549,630,6550,10164
-1,4,12,2,1,2,1,2,1,55755,,1622,1177,5024,2.6,799,860,2,2,4,1880,1490,31,215.2,1007.67,3332.33,26,9,19036,66590,151,151671,73963,19914,4782,435,3451,6006,17182,27,90407,7490
-1,15,1,1.33333,0,1,0,1,1,745,,19834,63,938,0.125,795,3262,0,3,13,25802,24832,63,,,,0,1150,78487,185002,745,128253,959,126695,8884,8201,14410,2783,57643,584937,30146,1912
-1,16,0,1.375,,0,,1,,,,24496,,74,0.0588235,0,335,,1,15,27936,13693,,,,,0,5749,1485,1436,128,1040,1458,249,2750,1536,1354,167,9960,2759,1332,354
-1,9,7,1.33333,1,1,1,1,1,57748,,6859,473,81623,0.8,762,1597,1,1,9,7434,7152,12.3333,287.5,1350,,9,60556,90541,1837,11444,37519,70120,149801,1492,87923,35,47,1511,23,2701,514134
-1,14,2,1.42857,0,0,0,1,1,77641,,9860,58,543,0.2,216,914,0,1,12,12469,12516,1,114,,,2901,10024,423,15941,44115,279,7160,1354,1477,323,8480,163,2859,65,4033,5699
-1,5,11,2,3,1,3,1,2,33775,,15252,3602,295,2,769,1372,1,1,5,38409,21363,54,,989.2,6925.4,44815,1085,2865,7310,3049,5842,1399,1146,277,18767,22710,49127,230599,89193,74641,253473
-1,1,15,1,1,0,1,0,1,255379,,6498,3262,4335,8,685,712,0,0,1,6498,6498,1,382,970,6194.67,15,4335,90462,14990,35693,14532,23392,23,2613,10383,5149,12,9,7,12,4
-1,9,7,1.88889,1,1,1,1,1,57,,64012,322,23,0.8,443,1620,0,1,8,136121,81285,,163.167,1272,,10,96,7066,7,1993,7,13,216517,336657,1514,8660,136,86238,31011,107,54040
-1,8,8,2.375,0,1,0,1,1,66,,40509,825,27197,1,795,2287,0,1,8,53619,47019,25,,939.143,,7,20,1349,6218,4131,5496,37,1639,229,1021,13,154,7304,162,2454,134
-1,13,3,1.84615,0,0,0,1,1,173047,,19360,129,11,0.285714,317,1858,0,1,13,22674,22047,66,256,,,11,216,122,2744,8605,18996,3930,1388,73,2935,132,6,1459,1166,36,2811
-1,3,13,1.33333,0,0,1,0,1,31479,,653,372,57,3.5,613,428,2,3,2,1264,542,25.3333,189,1529,2213,79158,1258,2626,49,13,130,7,730,8158,9798,2093,1117,6762,0,330,5381
-1,1,15,1,0,0,2,0,1,25,,4468,719,74,8,740,998,1,1,1,4468,4468,36,181.8,769.5,3324.5,10,12,1008,1437,1781,1617,2378,321,1244,57,31,179,988,28,291,1178
-1,14,2,2.42857,0,0,0,1,1,25,,44146,920,52,0.2,469,616,0,1,14,59805,92878,,135,,1705,14,27,7724,4833,1490,4273,29143,2624,17496,19003,40197,2627,36180,3234,970,5603
-1,0,16,,2,,2,,1,260,,,1432,,17,504,0,2,,0,,,33,230.2,668.2,18258,1,929,23,188,1600,476,673,722,5322,185,1020,678,775,83,8458,533
-1,14,2,2.85714,1,0,0,1,1,3698,,30843,67,525,0.2,613,528,0,2,14,68020,34628,67,,,,0,93,2633,32,122,8657,1694,455,657,1277,223,10023,233648,1202,7173,98166
-1,0,16,,3,,4,,2,3210,,,3673,,17,878,0,2,,0,,,13.5,92,923,7587.57,14,19,60,52,47,933,1621,52,1235,2344,53,11,43,17,34,421
-1,14,2,1.92857,1,1,0,2,1,134,,67023,145,40812,0.2,489,784,1,1,14,98812,79713,,145,,,14223,138,14419,44457,37535,64684,14552,10134,4324,130,38983,102467,18741,6434,22232,24615
-1,0,16,,0,,1,,1,643,,,335,,17,194,0,1,,0,,,27.75,290.667,851.6,,5,2926,52,108,1213,5839,53,121,1252,1359,76,70,208,17,63,1158
-1,12,4,1.33333,1,0,1,0,2,134386,,6301,1657,796,0.384615,521,1355,0,2,11,7659,8300,23.5,,889,5690,28765,119,1217,492,6949,2665,7360,3939,17394,11595,75043,14465,2492,5740,75,3299
-1,6,10,2.16667,1,1,1,1,1,2351,,11858,548,787,1.57143,564,813,0,3,6,13957,13403,21,294.667,992,1999,2961,2849,18,18676,9457,740,65532,19059,3134,5644,10181,1244,172,9549,673,834
-1,9,7,2.66667,2,1,2,1,2,80759,,40523,1724,24433,0.8,587,1845,1,3,9,93863,82788,,312.333,784.5,4780,197479,336996,1377,198917,1324,29787,18,11,53,70821,20029,15970,99432,166710,28507,206688
-1,0,16,,3,,3,,2,15140,,,4974,,17,782,0,1,,0,,,,175.667,1040.8,9231.62,3148,8442,188,1119,7703,32752,373,2476,5719,367,986,3508,3702,3105,590,153
-1,3,13,0.666667,1,1,1,1,1,988,,6614,1021,245,3.5,325,583,1,1,2,6614,10767,23.6667,216.333,1035.5,2805,1468,4096,15,41,15,5867,20381,24,318,19,2866,27,11,1234,246,17
-1,8,8,2.75,1,4,1,8,1,28692,,14623,1189,1266,1,668,2171,1,3,8,34644,6476,,107,553.6,3317,13042,16,7454,25239,35894,33,107,30241,3,70560,120012,151923,112517,33168,8827,105554
-1,8,8,1.75,1,2,2,2,1,128597,,4429,1919,14608,1,520,664,1,0,8,7734,3477,54,402.667,892,4398.33,81446,80,88136,47501,42999,591,19334,43767,38841,70603,328186,29006,11157,9,172,6
-1,1,15,7,2,6,2,0,2,116594,,32059,6424,6,8,724,1124,1,0,1,117764,8440,18,103,687.333,10165.4,34,51,187073,50389,42941,16081,2614,4,48,7375,7,21707,2718,20055,44,193134
-1,8,8,2.5,2,2,3,1,2,148337,,102891,4683,52,1,605,823,1,0,8,189650,189650,,200.667,1259.5,11446.3,0,67218,9965,37763,93564,15890,1361,14356,24769,2829,4883,2029,3128,459,11,1460
-1,4,12,5.75,2,6,3,5,2,24580,,10558,3466,3,2.6,421,255,1,1,4,35628,8915,5,,686.75,6472,122102,280303,57598,23186,133815,8614,8836,9999,12841,161,4436,35971,7132,614982,87902,1318
-1,10,6,3.1,2,5,2,3,1,1011,,14931,1652,26,0.636364,336,802,1,2,10,23543,10683,,394,557.667,3923,173104,7325,21239,164517,195802,34697,10019,6950,105153,132758,1208,9117,17248,22409,5632,23
-1,2,14,4.5,1,21,2,16,2,131,,7639,6430,5,5,639,682,0,3,2,33974,1953,,318,856,8155.4,32,117,22,1203,7,338,7266,10,1237,14,1,4220,7048,10078,174,119
-1,16,0,2.4375,,1,,1,,,,20976,,1949,0.0588235,0,1448,,2,16,45402,45022,,,,,135476,86,1115,34,5713,221,5993,3083,2284,1793,5614,1125,2215,2190,8948,1364
-1,7,9,1.57143,1,0,2,0,1,7586,,5216,1528,558,1.25,1188,1783,1,1,7,7058,5302,1,172.667,1120,3029,0,8428,10264,78021,32,238,48,1237,134,5,15,43,555,25,11456,43594
-1,4,12,1.5,1,0,1,0,1,18,,1846,764,23,2.6,426,1311,2,2,3,1998,1868,22.4286,316,1017,3680,1325,230,14,1271,16,21,92,5564,106,68,1249,60,1526,2310,1798,53
-1,16,0,1.875,,0,,1,,,,23421,,52,0.0588235,0,1557,,1,16,36141,4628,,,,,1,3250,1381,802,64,516,40,717,202,192,291,2704,673,1806,5889,5675
-1,2,14,2.5,0,0,1,0,1,363,,3782,591,51,5,456,691,1,3,2,9553,2590,12.4,247.5,665,1961.67,5996,2664,161,8395,57,91162,9529,4335,6,103,7105,448,2410,9327,5455,1644
-1,0,16,,1,,2,,1,1041,,,1258,,17,992,0,1,,0,,,33.3333,217.5,870.5,2872.8,0,1465,1071,26,43,1528,1277,15,285,1466,2547,108,129,2842,1446,1272
-1,2,14,5,5,24,11,20,4,355,,21392,8417,47,5,568,3064,0,1,2,116962,10198,,317,620,10571.4,0,41,11,437,6,2898,2,343,7,473,124,16,21,54,21,158
-1,11,5,1.18182,0,0,1,1,1,1060,,7285,220,29770,0.5,408,493,2,1,11,7561,8496,14.5,,1044,,2794,2503,351,3005,24,4453,5581,1462,1136,29126,17125,4389,1429,2563,3274,5744
-1,13,3,1.53846,1,3,1,4,1,417,,12446,789,191,0.285714,816,897,0,0,13,13678,13264,,323,1022,,16,45,11447,40580,1128,25907,3048,1266,21676,5921,28,8654,1080,33529,151083,1259
-1,2,14,13,1,19,2,17,2,3192,,11803,3123,1152,5,382,586,1,1,2,79664,11567,21,436,1055.25,5466.67,28,32,7881,4890,870,557,2973,479,45,23301,104411,50,40980,9,8,12
-1,0,16,,1,,1,,1,18,,,426,,17,247,0,2,,0,,,24.375,114,783.4,2481,7,100,499,1061,117,1032,763,29,22,927,172,49,217,8379,3784,36
-1,7,9,1.71429,1,2,1,1,1,18,,21778,2319,12,1.25,723,877,2,0,7,36352,36347,21,165,561.5,9679,17842,194402,30135,39,1379,175,24,1451,1072,3273,3765,1160,474,1401,21456,66462
-1,6,10,3.66667,1,5,1,6,1,85754,,57933,4392,861,1.57143,674,1371,2,2,6,112268,32667,3,417,897,10096.8,45258,1384,22515,39911,5820,3255,19029,264609,10,19,10,220467,6817,4695,21468,302255
-1,0,16,,2,,3,,1,666,,,2994,,17,251,0,1,,0,,,39,224.333,966.667,5531,0,37,125,63,11,11,32,58,1062,37,407,24099,331,9857,14709,5323
-1,12,4,2.33333,1,3,1,2,1,97,,52290,714,279,0.384615,1475,2061,1,1,12,88584,58725,3,299,1277,,18,174128,147,6965,17856,53,185,10863,202,5791,65,1369,15684,14253,4088,3638
-1,0,16,,2,,2,,2,10,,,3916,,17,423,0,1,,0,,,,189.333,739,6216.56,19723,140,4,3,7,1,2,9,11,37,3,16,18,4,3,2
-1,14,2,1.42857,0,1,0,1,1,25714,,7624,95,187,0.2,293,866,0,2,13,8666,3574,,95,,,10,47650,5737,8624,20306,29850,30603,37312,12961,5550,1325,8775,2976,1270,21919,25597
-1,3,13,3,1,3,1,3,1,71749,,17237,2009,4,3.5,469,1576,2,0,3,40626,32737,24.6667,268.167,710,11504.5,0,7602,2373,7740,124,36,661,87,382,49,1099,238,78,4,297,15
-1,15,1,2.13333,3,1,0,2,1,1858,,16314,194,9,0.125,483,795,0,1,14,25739,12573,,194,,,136064,52782,1858,131340,13739,529241,4127,147,5916,45786,25759,63716,48018,22747,52964,37560
-1,7,9,2.57143,1,1,1,1,2,2064,,15821,9787,28175,1.25,758,955,0,0,7,31330,28695,,,,9787.22,0,1280,10615,1058,25,8516,8592,4547,8,1105,502,903,2908,181,34,4
-1,1,15,6,10,2,12,0,4,1011,,41786,6182,3,8,689,2499,2,8,1,223117,3821,32,140,893.333,9298.78,39562,6,1293,670,728,10,1118,57,460,115,7539,6344,1552,1440,674,316
-1,0,16,,1,,2,,2,55,,,1349,,17,531,0,1,,0,,,15.8333,202,986.333,5907.67,274,103,21,32,18,624,4,73,28,26,6,183,8,14,34,2
-1,2,14,1,1,0,2,0,1,145,,33175,2135,44,5,525,1992,1,1,2,33175,190,,103,845.667,3557.71,4318,3,4239,11,4220,40,90,1066,4,42,3662,22,5721,12,56942,233259
-1,1,15,5,3,3,6,0,2,781,,3848,2963,61746,8,365,1497,2,2,1,15816,1085,25.75,216,918.333,10180.8,95,11579,6852,1236,108,438,1450,13097,2388,15834,10,3006,2976,26,3135,5794
-1,13,3,2.46154,0,2,2,2,1,2476,,8124,269,20095,0.285714,331,403,1,2,13,14043,12425,,269,,,7,11,4315,116308,279568,163915,14559,45,2813,7401,10148,2898,63169,139587,233490,109103
-1,9,7,2.77778,2,3,3,4,2,27806,,27727,3729,48,0.8,468,2150,0,2,8,63727,15699,34.5,378,,8425,11392,13,5,5,1379,7,1737,60398,60653,11531,8451,1156719,22907,19870,17832,951
-1,14,2,1.92857,1,1,0,1,1,4560,,9639,92,13040,0.2,844,703,0,1,14,15758,21785,,91.5,,,0,1218,226,28826,174005,27570,5332,4272,5786,2890,65855,9037,83152,7,30475,66425
-1,4,12,2,2,1,2,0,2,12576,,3583,2420,74559,2.6,454,1814,0,1,4,6356,839,31,146.333,1029.67,5764.25,1997,13,48,1817,19183,137,1544,71853,5398,59039,1793,29944,704,1501,92112,11
-1,10,6,1.9,1,1,1,1,1,5,,29435,2570,9,0.636364,400,1067,1,1,10,56444,30585,,436,800.5,4460.33,153100,17323,5,204647,43,11000,1254,180469,18285,3365,5318,3180,1521,10279,7187,191995
-1,5,11,1,0,0,0,0,1,123900,,10241,140,68004,2,433,1558,0,3,4,11109,,14.6,187,530,,8,31398,148385,84428,10,34,212,68,28,2507,97903,10858,9,13,765,15840
-1,13,3,2.76923,5,1,6,1,4,230175,,37541,22546,5,0.285714,1012,1994,0,2,13,69210,52402,,105,,33766.5,99244,121,1606,8526,108,5441,1468,242,2733,56,22,39,1295,6027,1179,39096
-1,14,2,2.71429,1,3,1,2,1,191654,,30897,2113,107466,0.2,1019,1157,0,1,14,75368,34136,,,,2112.5,3243,4051,1530,5,224,11,1380,1402,10042,3934,1673,15829,22112,2359,9091,618
-1,7,9,2.28571,3,7,4,11,2,69164,,32853,1714,264,1.25,422,693,2,0,7,82623,77963,23,249.5,1112,4430,0,19510,15241,1168,16,5987,550,14674,116063,7,6843,7641,1779,28,2017,360
-1,12,4,4.41667,4,4,3,3,3,55,,29024,3416,44,0.384615,202,776,1,0,12,87636,50928,,,835,4275.67,16,23818,9124,103494,3106,1140,5418,23572,13939,7304,55029,3154,35710,36072,1418,11252
-1,0,16,,2,,2,,1,28,,,1272,,17,468,0,1,,0,,,25.75,197,1174.5,7182,148825,892,53,8838,1174,349,337,837,111,8955,987,7116,3194,1123,9131,8801
-1,9,7,1.22222,0,1,0,1,1,15334,,2261,264,1207,0.8,416,2277,0,3,9,2574,1956,6,132.75,1304,,31,5943,171,963,282,215,1163,119,10,296,173,8,3662,6427,56545,32116
-1,3,13,1,1,1,1,0,1,314116,,2355,1428,53199,3.5,564,1137,0,0,2,2380,,10.3333,152.333,1028,7778.5,10069,257842,50254,7,12715,40445,30130,69358,120,2578,11,1578,5901,2855,9794,21831
-1,2,14,2.5,1,1,1,1,1,24,,44799,921,6,5,534,1875,2,1,2,84670,166167,7.33333,271.333,1076.57,4525,40446,9,2688,3980,8,107,5,235,2291,79,574,1076,103,1034,421,981
-1,0,16,,4,,6,,2,18570,,,3188,,17,1054,0,1,,0,,,26,203.5,982.5,15261.7,28870,10480,1013,11,36,167,7072,3197,5777,1462,897,20,88,1337,16,184
-1,9,7,1.77778,1,1,1,1,1,364,,15313,221,172,0.8,865,1432,1,0,9,24206,25437,28.6667,137,594.5,,34,38915,1347,12543,19395,16901,1076,114008,1734,56236,17848,64229,1330,9009,5495,2793
-1,5,11,3.2,2,4,4,3,1,123491,,33435,897,9889,2,531,546,1,1,5,75579,5866,29.5,239.75,579,2564,2,1566,211491,21,730,8077,2954,27,10,2712,166324,6,33818,47490,71664,1899
-1,0,16,,2,,2,,2,107288,,,1742,,17,654,0,1,,0,,,3.5,246.25,927.5,5789.25,63798,37463,99,86,185,791,1619,69,4,368,14,6,11,13,6,19
-1,1,15,3,1,2,2,0,2,12555,,4844,8245,5,8,407,158,0,0,1,12791,12791,,270,878,13153.9,8,22,1046,7,87,114,2,24,1191,1414,8712,5948,30457,31259,11597,1540
-1,1,15,6,1,6,2,0,2,22763,,1568,4252,87,8,707,1521,0,0,1,3815,1470,,72,789.5,7816.14,0,382,5505,1862,112,732,16,8751,1805,1496,80,8278,2633,4575,1186,109
-1,1,15,1,1,3,1,0,1,7551,,700,958,31,8,651,668,2,0,1,700,700,18.5,225.8,738,2922,0,258828,170117,9,4,15,58,1201,7,580,829,1465,27,110,3590,1875
-1,16,0,1.75,,0,,1,,,,37810,,21893,0.0588235,0,589,,1,15,44982,56368,,,,,302429,11927,184281,5717,2566,32110,28638,18480,8871,12727,240,5844,165485,28815,17053,42159
