#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9,gap10,gap11,gap12,gap13,gap14,gap15,gap16,gap17,gap18,gap19,gap20
-1,16,4,2.4375,1,1,1,1,1,16528,,60815,3736,6,0.294118,652,545,0,1,16,106541,78297,,244,,7228.5,25,2931,98,1486,1441,5482,2933,1774,15577,178,8416,4294,5732,20188,13049,23211,10,34273,7287,5656
-1,0,20,,3,,4,,2,7,,,6493,,21,349,0,1,,0,,,25.5,243,739.778,17524.1,346398,72,13,2273,7,1210,6,142,7,5,17,8,11,59,53283,6,77,1376,59,364
-1,0,20,,1,,2,,2,4579,,,1702,,21,1165,0,1,,0,,,39.4,267.333,823.125,6613.5,4,18951,47,3072,11,23,61,750,373,404,12596,1269,1375,394,112,32,546,475,8993,11
-1,7,13,1.71429,1,0,1,0,1,45454,,68306,1538,53,1.75,304,1135,1,1,7,100642,116789,2.5,171.333,903.6,4985,35,83695,6566,2020,9273,1771,7270,242,12451,2191,844,2675,525,1008,380,4065,1166,3547,2743,275
-1,5,15,1.2,1,1,2,1,1,68555,,7600,1518,56,2.66667,535,1557,1,2,3,10124,878,10,186.333,804.4,4541.5,60445,1089,5831,728,728,14,1650,6,10122,9761,11512,10593,938,127,30,27,4106,76,1513,1347
-1,14,6,1.78571,0,0,2,1,1,14855,,12194,1442,12,0.466667,814,1002,1,2,14,23559,12728,36,146,1475,3424,0,3822,70,4,16916,7212,111,308,402,727,1355,10087,7149,1529,8,39,1290,22,49,33
-1,20,0,1.7,,0,,1,,,,8601,,15688,0.047619,0,1176,,3,17,12805,13278,,,,,16,7690,924,408,26,2467,37,3458,309,2013,441,255,697,1523,666,7895,367,1341,1184,5857
-1,0,20,,5,,8,,3,14951,,,5645,,21,831,0,1,,0,,,44,385,838,8553,7,13,2355,18,691,10,8,579,699,578,244,11,1272,899,493,98,3710,1556,298,5971
-1,2,18,3.5,2,4,2,2,2,431,,3424,5529,2964,6.33333,442,466,1,2,2,9542,4675,6,365.5,995.5,10383.9,19045,1134,40,40,1334,276,2837,6952,47597,388,11337,34572,193,16834,23341,15717,52,3015,6849,331
-1,5,15,4.4,2,3,3,2,2,5214,,14441,3387,23113,2.66667,425,788,1,0,5,39008,9130,10,95,700.4,7862.17,18,770,9077,1140,475,74,9537,267,4651,132,2357,8676,36,4464,7325,2063,548,897,13270,1700
-1,4,16,2,0,1,1,2,1,17675,,14109,870,9,3.4,266,468,1,1,4,51028,51028,1,275.444,1305.6,4904,130910,92,246,80,933,7591,1178,162,81,9100,1007,17,1254,5615,8567,23052,20286,161425,80784,2534
-1,20,0,2.5,,2,,2,,,,16027,,6,0.047619,0,257,,1,20,29978,22133,,,,,1052,1727,2884,1209,5885,8833,3952,5740,169,21372,483,8618,2541,220,7248,250223,405,374834,13207,832
-1,0,20,,2,,3,,2,16,,,4190,,21,356,0,1,,0,,,,216.6,791,6613.36,0,791,3,54,4,2095,4,3,1317,3,1491,792,18,5007,848,173,6069,1347,16062,5
-1,15,5,2,1,1,1,1,1,5895,,15668,1842,226,0.375,204,720,1,1,15,22799,21470,13,185,,3004.67,37,102390,148342,11456,1152,2898,449,3910,1572,1474,163,81915,100,82152,103,38667,1515,3,1846,12666
-1,18,2,1.94444,0,1,0,2,1,15,,44290,535,154,0.157895,1031,1731,1,1,17,65528,63100,,78,992,,5,20142,22,11529,27603,2758,29987,2714,20255,4519,6023,15387,38985,69,1293,52063,18388,7882,147849,105291
-1,9,11,2.11111,0,1,1,1,1,13,,37062,1699,950,1.2,415,1516,1,2,9,45427,44230,12.25,276.667,1075,5577.67,0,19,1234,13,1113,237,1041,500,54,135,1364,777,2439,5532,5,24981,5020,3931,7541,9623
-1,19,1,3.52632,5,3,0,5,2,3926,,34307,1105,28,0.1,523,1201,0,2,19,83263,71910,,,1105,,0,41458,49041,123,6006,569,91,5940,23138,2700,353,25,2866,25917,503,8219,362,5256,30557,3926
-1,7,13,1.28571,1,1,3,1,1,18942,,1811,1921,84363,1.75,653,923,0,1,7,2947,713,6,129,1067,3745.8,4727,975,17,16,118,24558,5,135965,156293,12946,180287,223209,6784,206,3,40563,2604,10402,22629,7452
-1,19,1,2.31579,1,1,0,1,1,4632,,23502,156,5,0.1,131,1316,0,2,17,41734,29663,,156,,,8,2924,1710,1307,49,61,8054,3183,3084,1446,1080,4490,208,120,11487,22959,1125,1806,103,1597
-1,20,0,1.95,,1,,1,,,,13422,,7,0.047619,0,1024,,2,18,19466,19693,,,,,60178,18839,14444,11647,1262,4343,61843,90,27264,149846,1445,9648,16112,10248,2945,48638,10092,7220,20049,30420
-1,5,15,3.2,3,2,5,1,2,10595,,95109,2659,50709,2.66667,275,685,1,0,5,198753,197768,45,214.333,1400,4044,0,65879,7,12,255,2,8393,296,38,4,30217,1370,3025,25615,20330,5,14135,10316,35693,12888
-1,3,17,1.33333,1,1,1,1,1,8705,,3484,577,376,4.5,382,510,1,1,3,4526,4526,27,281,677,3604,4,4293,9872,43225,77796,2941,52671,24560,56607,40040,16898,7947,7,55496,26600,44000,135979,2997,85802,298
-1,12,8,2.16667,1,2,1,1,1,458707,,4233,1369,14712,0.692308,282,1280,0,2,12,6863,5859,23,398,574.333,3718.5,11169,1489,15575,32108,67479,6,11,3055,189820,64766,17135,31804,61744,66522,90670,44567,10228,9911,3,4376
-1,7,13,1.28571,1,1,2,1,1,903,,22431,594,262,1.75,618,1610,1,1,6,24827,14799,36,244.25,723,2559,0,378,10514,3876,51,12,66,2589,40535,40085,1218,3,20364,7074,73786,27389,375691,10483,77415,10178
-1,12,8,1.16667,1,1,1,1,1,1904,,3862,862,1408,0.692308,900,2756,0,3,11,4053,3874,,243.5,814.2,2339,26,142,75,1697,184,627,4,145,136,3228,5236,563,481,2167,22,166,26,15,6,31
-1,1,19,0,1,0,1,0,1,2012,,,222,,10,1433,672,1,3,0,,,25.5556,143.714,994.667,,6165,8256,2634,1749,15672,7126,4331,8388,3405,1620,5337,73,1389,2871,3046,27,3807,2945,1786,4287
-1,13,7,1.53846,1,1,1,1,1,64,,18776,220,55,0.571429,1093,703,1,1,9,41967,27200,45.3333,212.5,490.5,,35,17481,1387,29,68,113,8,145,1102,301,1327,4303,1173,53,8682,147,1326,2942,1575,4031
-1,18,2,1.94444,4,1,4,1,2,10,,36682,1009,7961,0.157895,207,457,2,1,16,68628,26430,,,1008.5,,18633,20464,9759,5645,5715,26086,1683,18479,14227,5910,1447,7296,1607,9663,473,12738,1281,7238,10258,7151
-1,8,12,1.625,1,47,3,120,2,393811,,34831,1495,36966,1.44444,1114,1880,1,4,8,77633,41659,28,73,769.667,3094.8,4,942559,176041,3028,8445,1278,2788,11505,3173,5504,32,291,5834,1007,1921,11484,7011,7144,15877,1767
-1,5,15,2.2,1,2,1,1,1,1327,,4365,340,7545,2.66667,901,846,1,2,5,7561,2075,18.875,85.5,956.2,,16083,766637,57077,3097,27094,157,1768,8693,119,6345,8572,3684,4266,1136,896,983,18,824,619,21
-1,0,20,,1,,1,,1,80618,,,3303,,21,478,0,0,,0,,,34.75,155,925.8,15052.5,19,20,8,20,15,571990,19,49,104493,24,3,20,9,5,5,9,26,64,6,23
-1,14,6,2.92857,2,3,4,3,2,43094,,13695,282,31959,0.466667,356,1012,1,1,14,30696,15748,,239.6,493,,2969,67943,29892,41939,299355,132889,1042,232569,162310,40,22092,15158,79193,1193,295,513,1412,69826,18769,325427
-1,0,20,,2,,3,,1,12727,,,1642,,21,430,0,2,,0,,,5,243.6,1017,7144.33,76,787,276,67,78,7,24,3,13,157,971,53,133,1785,8,16,31,15,9,77
-1,0,20,,1,,1,,1,46,,,704,,21,368,0,2,,0,,,22.1429,192.667,1144.5,3744,7,104278,1074,16,24744,87,36,15,18,75,9,593,90,526,745,3,192,259,33,108
-1,18,2,2.33333,0,1,0,2,1,1178,,32882,175,26008,0.157895,677,1145,0,2,18,69177,65325,,175,,,0,9930,4441,8375,17589,910,93,65,31971,38522,283,1446,11527,4359,1175,30264,13367,1011,14746,31238
-1,19,1,2.36842,3,5,0,13,2,929771,,19511,14650,24154,0.1,1074,674,0,1,19,45835,31647,,,,14650,0,78220,23,23955,981,56174,25075,5144,2540,2475,5984,8065,26231,4313,435,11619,28577,1487,6686,5267
-1,11,9,3.54545,1,1,1,2,1,81014,,13264,1477,1734,0.833333,1028,598,0,1,11,45426,27042,16,351,1200,3187.5,2,31296,21643,73,2791,9929,15,1786,4137,7115,2928,7399,1443,27570,1100,3082,2854,1218,2990,215
-1,20,0,1.5,,1,,2,,,,10927,,3197,0.047619,0,541,,1,19,15322,10560,,,,,0,34614,9362,1502,7566,17666,3987,5536,552,1090,10338,2250,4188,1765,16221,5231,17141,802,4255,1106
-1,15,5,2.86667,1,4,1,4,1,88253,,39658,1383,947,0.375,423,710,2,1,15,101003,87026,,193,1179,2676,81925,7518,17861,9376,141,9841,1932,36,4276,2510,4792,2325,3267,1087,1476,48,73,9103,3908,103
-1,18,2,1.55556,1,1,0,1,2,805,,18899,296,15234,0.157895,367,1227,1,1,16,31307,23279,,296,,,0,63,32775,49000,1476,27,10141,1288,22951,1923,6892,8705,10163,5726,133,3947,6180,3889,1924,4240
-1,4,16,1.75,0,-1,1,1,1,47,,7876,515,58929,3.4,207,2600,1,1,3,11855,386,22.8,176.143,1204.33,3277,2852,15971,4189,5663,1663,1494,2777,1214,359,2017,3157,419,3895,2769,1839,8872,5654,1473,2845,9239
-1,1,19,3,1,3,1,0,1,1138,,65234,1596,3,10,367,872,1,0,1,192477,192477,8.33333,196.857,1160.5,6643.25,40260,127887,171190,37803,1595,15,1279,6,5,3,16018,17382,8295,7157,19,94891,25,15,2,13266
-1,8,12,2.5,1,4,1,3,2,1667,,110730,668,18,1.44444,1003,882,3,2,8,140711,87082,37,218.5,819,4168,74,34594,237899,38633,235018,17636,15248,26238,925,2028,1764,812,628,79,105,114,39,2046,40,66
-1,11,9,2.09091,4,2,7,3,2,257397,,16605,564,341,0.833333,580,886,2,3,11,32185,12193,1,234.2,687,2534,791509,529,1339,252764,223410,11899,1436,13798,28796,1525,8583,21753,53443,1484,25866,1423,1149,15072,24,25202
-1,20,0,1.55,,1,,2,,,,28637,,465,0.047619,0,723,,1,20,31037,32926,,,,,0,25,1462,4061,7537,4275,20209,85073,22751,17025,20357,8320,1272,751,2602,1778,2737,8691,5597,4412
-1,0,20,,2,,5,,2,40184,,,2527,,21,332,0,0,,0,,,41.5,229.333,785.667,5005.89,255376,2169,59,147,1254,53,1524,7,50,1371,23,5570,20,197,127,1383,1118,763,29,2394
-1,17,3,1.58824,1,1,0,1,1,4763,,6214,389,3445,0.222222,304,1032,0,1,17,8304,6450,,389,,,37892,12895,12783,129823,16928,56,1524,2777,7263,19,67664,2916,1606,1123,17468,7072,20447,3411,7828,301
-1,5,15,22.2,5,41,10,71,2,109,,13599,10831,-8933,2.66667,435,687,1,1,5,61657,,23,274.667,991,16643.7,0,120,26,193,413,100,511,1,362,13,228,34,1012,108,514,62,945,204,236,19
-1,16,4,4.1875,0,4,1,4,2,16729,,15579,856,20811,0.294118,765,1666,0,2,16,35909,46323,,,555,1975,0,22,39,2300,17352,4381,305,208864,12870,17269,163775,101446,423023,19920,5952,52019,81946,136655,80964,344223
-1,0,20,,0,,1,,1,719,,,1561,,21,682,0,1,,0,,,9,188.444,813.5,9284,32,2682,2650,1494,5565,9,419,333,805,212,8960,1439,802,13,8,1228,17,1498,319,4758
-1,0,20,,1,,1,,1,45456,,,4923,,21,641,0,1,,0,,,49.6667,73,651.5,9934.89,38,23,48,886,1291,40,1657,24,23,231,102,70,2461,1341,18,1392,20,163,1064,8930
-1,19,1,1.52632,0,0,0,0,1,1343,,13081,141,33647,0.1,125,559,0,1,19,15046,20202,,141,,,0,8474,1409,230,1462,55,1174,1649,1337,6,126,5437,265,1327,4257,24575,5685,86,125,53
-1,19,1,2.21053,1,2,0,2,2,123,,70477,417,187,0.1,308,839,1,0,19,124872,110095,,417,,,0,6370,1318,1392,158429,1139,2471,123,56715,36184,16571,627,110324,11397,14870,7017,2996,2540,1306,2765
-1,11,9,2.45455,2,1,2,1,1,87431,,3446,2569,235,0.833333,793,594,1,1,11,6376,3208,,306,817.833,8952.5,1347,443,9984,6795,366,2597,8772,1642,28395,7581,24425,6806,11619,13316,97828,85,108935,33189,11500,59512
-1,1,19,1,4,2,7,0,3,369,,101112,4390,12,10,809,764,1,0,1,101112,101112,,187.333,1143,7561.3,9174,1071,57,271,2540,329,1335,1077,6487,7,793,1476,7,164,2652,8,4,1265,126,1611
-1,2,18,21.5,2,10,5,2,2,201,,3767,9360,7,6.33333,583,734,0,0,2,23444,3332,,,719.333,11087.8,14,352,21,437,75,744,2,2058,1300,209,21,723,1514,372,1086,221,413,9,15205,4356
-1,3,17,1,1,1,2,0,2,2372,,629,671,41713,4.5,804,604,1,0,3,629,629,16.6667,228.8,735.833,1930,23494,7,1125,89,95,4240,1467,4,13996,1561,16371,3832,10262,1297,4402,105116,30301,93268,128573,40249
-1,15,5,1.46667,0,2,0,5,1,5223,,8888,317,1105,0.375,254,697,0,0,15,10122,9117,,317.4,,,167820,16,21,8724,1545,102,26,2548,384,5660,7,56,4052,357,26,912,478,4149,66243,5530
-1,20,0,3.3,,3,,4,,,,48696,,2,0.047619,0,582,,3,20,95359,79160,,,,,3,12530,155,126,836,40,274,403,853,82,2925,2870,3428,659,156,33,651,9863,3843,4607
-1,0,20,,2,,1,,1,75087,,,2855,,21,931,0,2,,0,,,31,187.143,1163,7457.86,15,12,20,103,35,3583,232,4695,10,18,794,5027,633,3708,17245,42570,106714,9,20,2939
-1,19,1,1.57895,2,0,0,1,2,3059,,5281,74,225,0.1,697,1630,2,1,19,8361,7225,,74,,,31,41931,4385,1460,1488,1322,1469,5583,1335,3059,7222,1303,5740,3024,1327,1508,20028,6111,11373,280717
-1,15,5,0.866667,0,0,0,0,1,26103,,3399,22,36475,0.375,383,862,0,1,12,3400,2360,22,,,,0,16274,1026,12957,51906,130002,9760,67936,8683,44422,262,5064,33770,18197,14952,6827,3007,69137,6742,23546
-1,0,20,,2,,2,,2,7385,,,2255,,21,523,0,0,,0,,,,283.6,1039.29,6848,16,3451,101789,16,15459,31837,9588,194616,412561,20198,8599,15,13939,82345,4268,183,15617,796,1456,16673
-1,0,20,,1,,1,,1,1579,,,3678,,21,390,0,1,,0,,,23,136,906,7209.62,37,3726,2960,32,9,55,10,1150,46,1401,81,10,9,10,174,3817,76,64,18,2
-1,11,9,3.09091,1,3,1,4,1,228,,9380,2730,317,0.833333,129,1533,1,2,11,22840,13989,64,222,925,5101.5,0,13099,2531,121,2111,2514,5494,116,130,66,2939,3802,3719,518,5,18804,30890,24107,40320,53879
-1,3,17,1,1,1,2,2,2,35564,,924,3532,394,4.5,694,936,1,1,3,924,924,28.5,159.667,1069.6,10819.2,28,13,8749,10,8535,7817,3,15369,6437,826,2736,6,7048,56787,8207,94,101,96675,1075,3146
-1,0,20,,2,,6,,1,45559,,,154,,21,432,0,2,,0,,,13.9167,198.286,1529,,16,39849,13350,2631,3,4214,2,7984,7104,421441,3,20418,1,2,5,6,12,2385,5,119
-1,4,16,3,2,2,6,3,1,765102,,5815,3026,47966,3.4,717,218,0,1,4,25180,7093,25.3333,144,1099.33,7713.6,675,2754,19659,270092,1299,43,9434,1851,1610,21052,6171,170020,35400,4357,75,6321,6404,7993,3659,32
-1,1,19,2,1,2,1,0,1,36535,,1217,2347,15,10,362,997,1,2,1,2256,,23.8571,207.143,859.25,39533,27,43,227,10,13,14,25,12,14,849,14,20,29,18,122,3,24,282,6079,2454
-1,6,14,2.5,2,5,2,4,2,275184,,19814,2642,147,2.14286,502,1777,1,1,6,40245,26037,37.5,128,651.875,10524.7,0,159927,1390,118483,71609,1,3,31585,8767,235,283947,231247,80,53415,21450,26987,47929,5507,252221,8
-1,10,10,2.5,2,2,4,3,2,83603,,22552,2632,1764,1,881,2474,1,2,10,29330,26161,,,916.5,9496,0,1306,155452,5853,96726,27526,11687,711,545,5696,8,54194,21032,45543,84618,117,12058,11065,12985,1897
-1,11,9,1.18182,1,1,2,1,1,160923,,6998,522,1544,0.833333,468,829,0,2,11,7040,10249,10,347,1097,,44,16093,41468,10543,1773,9633,1086,61156,4217,4403,1032,7347,12846,54158,712,5853,2797,3,86,3053
-1,8,12,1.5,0,0,0,0,1,20418,,14850,659,26,1.44444,236,544,0,2,7,29808,29617,20.25,119.667,1024.25,3369,61,54,986,53419,17268,1412,8729,8836,4240,10,20210,115,17277,5,28666,2659,9,8804,3090,5562
-1,10,10,2.5,1,1,0,1,2,34731,,9796,1139,4052,1,438,409,0,1,10,19329,5486,,,679.714,2747,0,23205,5455,14822,9551,5935,1352,13118,18,4,6945,55,2960,656,10060,843,4124,3055,1209,201
-1,17,3,1.23529,0,0,0,1,1,200349,,13318,34,171,0.222222,674,742,0,2,14,16928,12232,34.3333,,,,30,12694,3538,854,246,1119,380,353,1542,812,250,11489,13959,13003,90741,110865,4979,4075,267,1062
-1,6,14,2,0,1,1,1,1,38,,7389,451,18,2.14286,575,1409,3,2,5,18434,3283,15.6,252.4,1026,1890,18,5,3057,172486,1391,63,16123,2836,8733,22595,34,7234,7195,176,2704,8531,8714,1332,276,11252
-1,0,20,,7,,11,,2,132363,,,2558,,21,633,0,1,,0,,,21.8,129.6,1130,8379.8,120818,49086,13,272458,122165,56007,143976,158429,13,54608,227953,260035,101695,32,5,22650,32034,69169,10,18
-1,20,0,1.4,,2,,2,,,,14666,,114,0.047619,0,820,,0,20,21296,22693,,,,,13085,15373,14432,52171,21,1102,289,1043,103,44,3999,2208,21,3707,2991,25,2424,3535,53,1065
-1,4,16,7.5,6,40,7,51,3,122,,4695,3737,18,3.4,563,422,1,0,4,10965,6189,,148,1291.5,4389.31,8,9,6,31,93,70,42,497,2,16,48,12,3779,12,259,12,27,2535,228,1209
-1,1,19,4,2,2,3,0,1,638,,15002,982,12,10,266,432,0,3,1,44338,3789,23.4286,329,1141,5162,2705,235520,26843,9,9831,1889,4311,13,141,8389,3,3104,4148,22,50,3666,103,9,208,4
-1,0,20,,2,,2,,2,17,,,3884,,21,306,0,1,,0,,,,214.2,730.667,8542.25,15877,19897,4364,6,1214,2746,1547,9,3,403,5276,102,4568,17258,13113,35608,4688,181434,3905,13410
-1,19,1,2.36842,1,2,0,2,1,444,,56391,1827,10149,0.1,975,773,1,0,19,104264,90235,,,,1827,0,5222,10023,1143,3361,4052,162,21,1047,2065,3917,39,444,2699,18024,10019,5689,1198,3229,5872
-1,16,4,2.875,1,2,1,2,1,93,,50436,609,19,0.294118,258,658,1,1,15,114796,96027,6,330,1049.5,,30,29213,3996,5546,471,22726,16122,5810,19838,24357,564,2479,22976,5653,102,1323,12907,7563,10094,6869
-1,5,15,2.8,2,2,2,1,2,39751,,18021,1614,447,2.66667,612,1134,3,1,5,37190,9429,21,277.5,1036.4,2807.17,1192,1222,12176,826,181963,24406,79826,108974,-98984,454446,17917,6760,12938,19,312,28,3,18,89,57
-1,2,18,2.5,3,2,4,0,2,85425,,1623,1837,696,6.33333,809,2977,1,1,2,2983,2983,30,299.375,1260,8728.67,0,172668,26029,16,7,1258,43,1258,414694,77788,14,20,21,107,136,73,1010,19,16,356
-1,14,6,2.64286,2,3,3,4,2,5310,,20061,762,1855,0.466667,2249,1725,1,1,14,63114,52605,,,762,,2825,18696,1640,1154,229413,11183,15711,21736,50243,3020,41785,67455,265409,5203,3339,8351,11896,20263,78815,214678
-1,4,16,1,0,0,1,0,1,42957,,14352,91,559,3.4,246,876,2,2,2,17211,13066,21.9091,159.25,575,,13740,23018,123053,77376,1211,42235,26099,81625,7768,87243,4318,9,68,459,16,6,886,7,43,221
-1,2,18,2.5,1,2,1,1,1,1751,,2227,4602,7279,6.33333,587,1763,1,2,2,5293,3838,44.5,,1043.33,6250.75,9,69,89,25,17,42,8,21,52,621,46201,9,1425,45,8,6,1315,357,1312,4
-1,13,7,2.46154,1,2,0,3,1,32483,,17640,472,17493,0.571429,480,445,1,1,13,32231,17127,17.5,,519,2193,10395,4049,25832,4174,6186,1422,2790,2989,17351,1177,163,5875,5703,16896,104,290864,21171,246874,198362,227204
-1,18,2,1.83333,1,1,0,1,2,25341,,13811,86,2785,0.157895,163,757,1,1,15,17859,15684,,86,,,33616,5738,5083,11407,18779,11981,4,16125,3786,64968,4128,6970,9120,16903,56377,33222,55906,9518,81138,31885
-1,0,20,,3,,6,,2,53770,,,2204,,21,625,0,2,,0,,,16.25,206.714,1077,6557.5,90806,70,31401,363,2589,1510,13,36,54826,37301,4514,349732,53,108015,1214,1626,18688,10160,17,1189
-1,17,3,1.88235,0,1,0,1,1,3948,,10278,159,114,0.222222,627,698,0,1,17,20247,10482,22,228,,,11,15807,4250,1520,1571,1667,1060,1687,74,18322,6057,50,3,2711,4213,11499,261971,18787,372,79
-1,16,4,3.5,1,2,0,2,1,13131,,54621,2495,107,0.294118,393,419,0,1,16,144403,113669,,426,788,4382.5,0,8021,19151,197,10,9884,217617,3530,12349,669,7879,696,113,9371,41812,3414,3988,2797,4892,10
-1,8,12,2.625,1,1,1,1,1,2762,,51754,3034,5,1.44444,299,536,0,1,7,118111,62917,28.4,169.5,,7184.2,21,82302,10605,12647,14,1551,4184,7043,2530,3276,1416,2494,26,1402,77,66,575,787,298,13
-1,12,8,1.08333,14,1,37,1,2,159417,,3690,678,663,0.692308,595,1552,2,2,9,4251,1543,41,,768.571,,12,293345,124898,11347,60,93523,2482,75768,30,37235,5106,10820,5317,21313,2991,1702,17525,48285,175,25677
-1,0,20,,3,,6,,2,36,,,5637,,21,463,0,1,,0,,,11,252.25,858.333,11528.1,6,20,1398,6342,100,45,50,144,490,1458,803,1527,16,1261,1307,4,158,165,236,2928
-1,14,6,2.07143,1,3,1,4,1,7471,,64868,1731,295,0.466667,343,878,1,0,14,80313,66010,16,159.5,1307,4371.5,8166,2871,298,189,2426,544,1399,5,9,1058,137,149,110,36,1030,277,33,2587,92,148
-1,4,16,1,1,1,1,0,2,22,,7878,616,171,3.4,418,879,2,2,4,7878,3210,29.8333,109.667,1173.33,2301,0,1370,26127,15837,10,3,1583,5,1211,2662,10,12,38,295,539,3241,46231,2379,5,5
-1,8,12,1.5,0,1,0,1,1,58525,,3270,750,16017,1.44444,594,856,0,0,7,4468,2071,19.6,200.5,800,5302,0,674021,1511,18469,1621,14258,4324,4442,50203,1811,15581,3190,10116,1437,25729,79057,6022,79121,131,3
-1,14,6,2.07143,0,1,1,1,1,229,,22435,339,138,0.466667,3280,1000,2,1,12,38535,25193,,157,1251,,0,197,52,1872,4131,5929,47,978,38,5,75499,5178,2759,9,591,1106,1214,425,407,1201
-1,19,1,2.31579,0,3,0,3,1,60293,,29639,589,90734,0.1,687,817,0,1,19,71638,45025,,,589,,0,23159,8516,1719,14409,14439,6956,3031,10118,1100,2874,16197,6030,2870,91586,4413,7109,51807,38979,255526
-1,20,0,1.45,,0,,1,,,,50060,,41,0.047619,0,824,,2,19,60249,42098,,,,,1,994,18857,8597,4261,4263,10392,1236,23287,9675,16007,5929,4568,31,2311,7686,45606,5795,31981,2774
-1,11,9,1.81818,2,2,2,1,1,33197,,10238,778,21346,0.833333,352,1050,1,0,11,18291,10900,3,132,854.5,1743,54,48816,8916,944,66620,279,12,219161,131951,188456,69158,2760,59417,2816,53200,1688,121251,35182,0,6109
-1,4,16,2.25,1,1,1,0,1,2498,,14435,270,31,3.4,637,841,1,1,4,26922,25181,26.4286,222,539,1732,159760,118,4558,33111,2587,46,117,63,1198,148,107,5,1110,51,8,312,3939,27,191,36
-1,11,9,1.63636,1,0,1,1,2,1584,,12016,126,4732,0.833333,632,1908,2,1,11,15385,14639,29.75,131.25,492,,0,11392,12,111,10,1185,1043,366,79422,79210,1903,8228,1580,1126,10122,2991,1532,125,12,5635
-1,6,14,1,1,1,1,1,1,121,,19068,704,445,2.14286,436,1586,1,2,6,19068,19068,39.6667,194.333,918.143,2732,38,1123,12038,4095,1166,120,176,51,20,53,980,377,67,16,24,969,126,19,214,1261
-1,17,3,2,4,2,1,2,2,316923,,38221,6351,29,0.222222,732,505,0,2,17,53388,40577,,127,719,18208,20,22910,1719,369,2604,1018,1985,1469,4049,34,1337,63,337,196,3373,795,4810,33,19,1142
-1,18,2,1.61111,0,0,0,0,1,111559,,2875,62,12411,0.157895,150,494,1,3,18,4401,3435,62,,,,9,197132,7377,10291,4156,3,46065,3438,16519,1722,8622,5735,1119,1605,1557,5604,8850,1081,2918,127
-1,0,20,,1,,2,,2,263,,,10298,,21,551,0,1,,0,,,,265.5,1146.67,13691.8,0,1338,1330,1072,486,281,4,678,818,1037,465,2203,91,138,4419,7,1094,4371,318,4122
-1,9,11,1.66667,1,1,1,1,1,1151,,64649,1116,1009,1.2,282,1114,1,1,9,123805,101929,29.5,354,1150.33,2282,1,11671,15364,526,10919,80939,501,673,33,205,5,548,10,686,18,83,2844,399,104,14051
-1,16,4,1.8125,1,0,0,1,2,929,,20673,317,6994,0.294118,486,696,2,1,15,32940,28281,18,,1213,,8,754054,26333,36720,2742,451,1032,9412,8032,8540,39569,7090,35,51551,28479,5670,11591,403,14094,7311
-1,1,19,1,2,2,4,0,2,61,,35085,4029,12,10,737,752,1,1,1,35085,35085,61,371,1188,6660.1,14933,1025,2917,3012,194,1245,2751,1409,5555,503,667,1480,2169,721,8838,17320,7344,8817,10196,122450
-1,2,18,2,0,1,1,0,1,350770,,23719,979,12,6.33333,315,1186,1,1,2,27333,18962,15.125,234.2,1135.33,6459.5,36544,40275,1915,12651,575,6,7765,25083,279944,6901,4,6609,5,6,83129,9,490,601,10464,22310
-1,14,6,1.57143,2,2,4,1,2,294180,,17815,2877,16512,0.466667,440,555,0,0,14,27276,31471,43,197,548,7962.5,139,12441,484,1303,103527,7318,1134,4113,33522,200369,325323,2826,49260,13899,105120,96600,32,28877,348881,116279
-1,1,19,1,1,0,1,0,1,47278,,2813,749,7092,10,500,672,1,0,1,2813,2813,23.6667,194.75,929.4,2650,173736,471,68140,579,52,3025,35125,66972,2030,1334,1338,16916,13795,10596,3066,30613,5561,11455,13039,145
-1,0,20,,4,,4,,2,3070,,,6998,,21,725,0,1,,0,,,36,,894.75,9410.85,884,9,3115,1092,2994,1377,1650,1197,16,2881,7,6254,2512,3143,4139,7,1241,2,396,8597
-1,20,0,3.25,,3,,4,,,,19641,,412,0.047619,0,346,,1,20,44537,9479,,,,,1,46037,11503,13812,4649,1350,272,2371,142,7400,152,4096,721,3949,9650,10229,5822,17231,3182,26204
-1,5,15,26.2,6,30,6,23,4,3134,,8432,6777,6,2.66667,1014,845,0,1,5,48592,11358,,,1225,8164.92,332,30,51,413,546,233,34,97,58,381,4,42,776,112,26,248,16,190,2450,555
-1,0,20,,2,,3,,2,50766,,,4017,,21,360,0,1,,0,,,,199,,5035.13,76695,5,22616,6,234,3746,3,25243,9492,29446,949,6111,1024,3,22225,24979,22142,42671,78461,45928
-1,0,20,,2,,2,,2,24784,,,2714,,21,749,0,1,,0,,,55,236.333,1145.5,4350.8,1235,1155,593,11,737,609,66,62744,352990,4178,153,49,1292,494,105,674,18,19988,25,1532
-1,1,19,1,1,1,1,0,1,13580,,2096,942,1395,10,364,1629,1,0,1,2096,2096,31,165.8,940.857,9391,8479,98,123,18,20,1055,216,665,3895,25576,6366,2366,2890,7044,3091,19811,21,267,4448,2548
